Churn,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Population,Age,Income,Children,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Phone,Multiple,InternetService_Fiber_Optic,InternetService_DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_One_Year,PaperlessBilling
1,45.12504,7.254755,17,0,0,871,19,18694.86,2,4,4,3,2,5,2,3,3,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
1,50.65407,9.36573,16,3,1,22202,80,37333.83,2,3,4,4,2,4,5,2,3,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0
0,62.11655,14.70152,18,1,0,37,89,38986.79,4,3,3,3,4,6,2,3,3,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1
0,70.67216,6.629265,11,0,0,41107,33,15824.18,1,4,3,3,3,4,1,3,3,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
0,53.48518,9.120844,14,0,0,1020,68,25660.71,1,5,4,5,4,4,4,5,4,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0
0,52.98326,11.90561,9,1,0,48833,58,96042.29,3,4,3,4,3,4,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
0,55.97115,5.287739,11,1,0,2000,38,86111.94,2,4,3,2,3,3,3,3,3,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1
0,61.16662,7.347479,5,0,2,2472,35,18056.25,4,4,4,3,3,3,4,4,2,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1,61.68428,10.21389,13,1,1,2732,87,52639.57,1,2,2,2,4,1,4,4,3,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1
0,70.62749,6.336993,11,1,0,2689,65,9019.07,4,2,3,2,5,1,4,3,4,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1
0,65.39301,5.789458,9,1,0,18252,28,12537.63,6,4,2,4,1,5,2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
0,65.25688,10.63248,13,1,0,1056,57,19198.61,0,1,1,1,4,3,3,3,4,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
0,56.74758,5.625045,13,0,0,458,68,67871.48,1,3,4,5,4,3,3,2,4,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
0,59.22886,10.58659,12,0,0,948,33,10547.83,3,3,4,5,3,5,3,4,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
0,49.61348,12.42391,13,0,1,188,30,71530.36,5,4,4,5,4,3,3,2,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,66.9099,9.951397,10,0,2,245,69,2353.03,0,5,5,5,3,3,4,5,4,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
0,63.63151,13.58454,11,1,0,2082,33,47612.31,0,3,4,4,4,3,3,3,5,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,53.42523,12.00753,10,0,1,3014,52,44909.71,0,4,4,4,4,1,4,5,3,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,70.19371,10.25704,11,0,1,2989,84,20459.07,4,4,3,4,4,5,3,4,4,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
0,54.94221,16.57722,4,0,0,24628,51,23882.77,1,2,2,2,4,3,3,3,3,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
0,41.56439,5.920285,14,0,0,253,56,61449.42,0,4,3,4,5,2,4,5,4,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0
0,41.95888,11.5752,16,0,0,2738,30,80803.99,1,3,2,2,1,3,2,2,3,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0
0,69.97129,4.685599,9,2,0,19527,78,44220.48,4,3,4,3,6,3,4,3,3,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1
0,71.94498,9.660271,12,1,1,453,76,38126.77,3,2,3,3,3,4,4,3,3,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1
0,60.29081,8.091618,14,1,1,588,88,16493.86,1,3,4,4,4,2,4,4,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,52.24584,9.732859,10,0,1,2305,41,24620.49,2,3,3,2,3,5,1,4,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
0,48.62124,7.976555,11,1,1,19443,42,50973.42,4,1,1,2,3,4,2,2,2,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1
0,63.37746,14.6804,13,1,1,6521,61,41312.43,4,3,4,4,3,4,4,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
0,61.88348,8.231804,15,1,1,3109,22,82714.05,4,4,4,4,5,4,5,5,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
0,58.31897,5.422522,9,1,0,33000,25,54215.43,2,4,5,4,4,4,4,5,3,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
0,62.23239,11.31655,11,1,1,2209,32,76110.3,5,2,3,2,3,4,3,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,52.07089,11.90199,17,0,1,6454,35,42072.37,0,5,4,4,5,3,4,4,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1
0,62.00464,17.76091,10,0,0,53879,82,32833.84,1,2,3,4,3,5,3,3,4,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
0,52.59552,4.493677,12,0,0,347,56,52119.38,1,2,2,3,4,2,3,3,3,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
1,41.90646,13.18151,11,2,0,2529,36,58937.05,1,2,4,3,4,3,2,4,4,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1
0,45.84636,15.9948,8,2,0,924,79,75907.67,4,5,3,5,3,3,2,4,6,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1
0,66.59912,10.54347,10,0,0,19237,55,66342.21,0,6,7,6,3,3,6,6,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
0,54.41265,10.18012,9,0,0,628,71,27757.33,2,2,4,3,3,4,2,3,3,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1
0,46.92377,12.40678,15,0,1,244,55,81140.88,3,2,2,2,3,3,3,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
0,71.45998,11.71127,11,1,0,29114,53,72581.13,3,4,3,5,4,4,5,3,5,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1
0,52.75072,10.62232,12,0,0,426,46,19590.84,7,5,4,4,4,1,4,4,4,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
0,70.63238,15.04329,12,0,1,4988,22,8977.52,1,4,4,3,3,3,3,4,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
0,60.69402,10.81641,12,0,1,1851,30,68520.49,5,4,3,4,3,2,5,5,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
0,60.44201,8.866215,12,0,1,209,33,4222.75,0,3,4,4,4,3,4,4,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1
0,57.10624,13.56589,10,0,0,982,20,6416.11,5,3,4,3,3,3,3,2,4,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
0,65.14224,11.18263,14,2,0,10512,84,1628.25,1,3,3,3,3,4,2,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
0,68.47904,8.189755,13,0,0,834,18,38479.29,1,2,3,4,4,3,3,3,4,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
0,68.83185,8.442682,9,0,1,78900,32,78103.68,2,4,4,4,4,2,4,4,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
0,60.53095,12.71148,13,3,1,3250,30,2534.94,2,4,5,3,5,3,3,4,3,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
0,68.78265,11.10459,15,3,1,2308,81,10667.51,1,3,4,5,3,2,4,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
0,59.60106,11.0579,10,0,1,2617,73,31854.01,4,6,5,5,4,3,3,4,5,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1
0,39.71501,13.45919,16,1,0,426,62,3167.88,3,3,3,4,5,2,6,5,4,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
0,57.90418,5.180471,13,0,0,6376,48,31739.83,7,3,1,4,5,5,3,3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
0,56.90458,15.53787,9,1,1,897,20,34252.86,0,4,4,3,4,3,4,2,5,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1
0,71.57202,11.1762,13,1,1,52254,89,37475.23,2,3,4,3,5,2,3,4,4,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
0,48.5611,9.137929,10,2,0,2121,86,32889.88,0,6,6,4,3,3,4,5,4,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0
0,58.2249,6.799417,5,0,1,749,19,54808.33,0,4,3,3,5,3,5,5,4,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
0,66.58823,11.48746,16,0,0,3852,60,6362.26,0,4,3,3,4,3,5,3,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0,61.173,11.42331,15,1,0,38177,81,65442.86,0,5,4,4,3,3,4,5,3,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1
0,56.29735,10.29598,12,1,0,6513,79,68626.5,0,2,2,1,5,3,5,2,3,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1
0,70.85782,5.086827,10,2,0,2892,52,62132.48,3,6,6,6,3,3,6,5,5,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0
0,63.52797,12.8388,12,2,2,5385,59,35848.61,3,3,3,3,3,3,4,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
0,68.64269,10.26788,18,1,0,1327,79,35666.27,1,3,3,3,4,2,3,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
0,71.67026,9.51866,11,1,1,2328,32,84314.93,2,3,3,2,1,5,4,3,4,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
0,62.47012,9.444273,14,1,0,130,29,40364.46,1,4,3,3,5,4,5,4,4,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
0,71.36862,8.718368,17,2,1,1370,52,69425.74,0,4,4,4,2,5,3,3,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
0,63.35604,9.625936,10,2,0,0,80,96190.74,0,3,3,5,3,5,4,3,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
0,50.09435,14.69711,16,1,1,16382,85,77478.63,3,4,4,5,4,4,3,2,4,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1
0,59.05181,13.14633,11,0,0,69,25,73082.67,0,5,6,4,1,4,5,5,6,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0
0,59.84762,14.20238,13,0,0,3353,41,18621.61,3,4,2,4,3,1,4,4,5,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
0,68.92748,12.45803,13,2,2,1775,52,65707.03,1,4,4,3,2,3,3,3,3,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
0,66.55543,11.55756,11,2,0,639,57,15846.96,1,3,2,2,3,4,4,3,5,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
0,70.90494,9.474113,14,0,1,1360,44,9669.27,2,3,2,4,4,2,3,4,4,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1
0,50.77358,10.64385,12,3,0,2439,74,16107.44,2,5,3,4,4,4,3,4,3,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1
0,68.14733,13.86573,11,0,0,21301,82,80905.43,1,3,2,3,3,5,4,3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
0,67.62049,9.458082,13,1,0,6846,40,19425.75,3,4,5,4,3,6,3,4,3,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
0,57.37651,11.37766,10,0,2,558,41,70972.38,5,3,3,3,2,3,1,3,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
0,51.40304,14.60834,8,2,0,227,82,11807.8,2,4,4,5,5,3,4,4,5,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
0,68.78714,8.484285,10,1,0,265,42,29552.09,3,4,5,4,4,4,3,3,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,62.30113,7.898726,18,1,0,332,88,23239.53,2,4,5,3,4,3,4,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0,57.63584,8.550845,20,2,1,1618,65,65242.66,0,4,3,2,3,4,3,3,4,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,53.36122,12.06559,14,1,2,302,50,72431.08,1,4,5,4,5,2,4,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
0,66.31026,9.617239,17,0,0,207,31,7108.46,2,5,5,5,3,5,3,4,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1
0,51.68219,12.63113,14,1,0,17398,62,26974.35,1,3,3,3,5,2,4,4,5,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0
0,71.44166,10.51358,12,0,0,241,89,26110.4,1,5,4,4,3,6,5,4,3,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
0,70.82444,12.05975,14,0,0,260,62,35176.64,1,2,2,2,4,2,2,4,3,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0
0,67.76809,9.361228,6,3,0,21204,62,27568.88,3,5,5,4,2,4,4,3,3,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,56.41476,9.282244,7,2,0,9110,72,46457.36,1,2,4,3,3,5,2,3,2,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1
0,62.13301,12.57747,8,0,0,121,54,2584.6,3,4,4,4,3,4,4,4,3,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0
0,71.16551,10.10572,16,2,0,27998,79,41295.47,1,6,5,5,4,4,3,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0,68.04429,7.333924,9,1,0,293,49,67763,2,3,4,3,4,3,3,6,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,56.01076,10.20091,9,0,0,16501,66,71013.32,0,3,4,3,4,3,3,2,4,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0
0,49.85906,6.172615,12,2,0,9026,32,36339.45,4,4,4,4,5,3,5,5,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
0,39.32461,9.705148,16,1,0,2717,81,100608.2,0,4,4,4,4,3,3,3,2,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0
0,68.526,13.8318,16,1,1,332,45,13471.14,2,4,5,4,3,3,3,4,5,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1
0,65.36086,7.13163,8,0,2,568,37,35274.36,2,4,4,3,3,2,3,3,6,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1
0,51.80639,9.629848,9,0,0,722,46,22487.36,1,2,3,5,5,3,4,6,3,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
0,66.34362,4.344131,11,0,0,802,46,57318.2,0,4,4,3,4,4,6,4,6,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
1,48.28818,11.40209,12,0,0,9301,82,29701.43,1,6,6,5,5,3,5,5,5,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
1,36.82387,11.06909,5,2,1,4971,62,80719.57,3,2,4,4,3,6,2,3,4,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0
0,62.76892,15.45232,9,1,0,26935,61,6998.45,0,3,3,3,5,2,3,5,3,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
0,55.55865,4.480118,11,2,0,3139,83,26545.33,1,4,2,2,3,5,1,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,62.70376,9.045984,9,1,0,41839,75,22189.51,2,3,3,3,6,3,3,3,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
0,65.25844,10.04996,15,1,2,19866,36,36690.66,3,3,3,4,3,3,5,4,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
0,50.43597,9.602868,12,3,1,873,66,27129.17,3,2,2,3,5,2,2,4,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1
0,61.77813,2.482674,17,0,0,12645,47,8244.17,2,3,4,4,4,3,6,5,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0,65.03892,9.783459,13,1,0,1154,38,26759.89,1,5,4,5,2,5,5,5,4,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
0,50.89092,4.45179,11,0,0,3139,60,49740.72,1,4,3,4,4,3,3,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
0,67.40315,5.048002,7,0,0,116,36,21749.65,0,3,4,3,3,6,4,3,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
0,70.27281,10.09707,10,0,1,360,74,40818.2,3,4,3,4,3,5,3,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,41.74273,8.427959,19,1,0,3345,72,22300.51,7,4,4,4,4,3,4,3,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
0,64.92325,8.142745,11,0,0,65665,39,4003.56,4,4,5,4,3,3,4,5,4,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1
0,58.76049,10.59864,12,4,0,9400,51,32964.97,4,3,2,3,3,4,4,4,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
0,48.09099,11.98282,17,0,0,338,53,46153.23,1,5,6,4,4,3,5,6,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
0,59.84496,14.24573,12,0,1,276,34,27296.2,1,6,4,5,1,5,2,3,4,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1
0,69.74808,14.75098,21,0,0,37492,46,30286.85,1,2,3,4,4,3,3,3,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
0,63.90452,11.56648,9,2,0,7244,44,23083.74,3,4,3,4,2,3,4,4,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
1,58.40109,10.20056,15,1,1,2613,56,5896.69,4,4,4,4,4,4,5,4,5,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1
0,71.52133,11.59767,13,0,0,17600,46,80782.53,0,2,3,3,3,3,3,3,4,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1
0,58.55948,9.392826,15,2,0,1629,43,27476.28,3,3,2,4,5,4,3,4,2,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
0,64.1725,9.497679,8,2,1,6359,42,24214.43,0,5,5,5,4,3,4,5,4,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
0,38.8517,3.849388,10,0,0,1114,46,59939.02,1,4,4,3,1,5,4,3,4,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
0,68.41518,11.52103,11,1,0,180,25,50315.17,0,3,3,5,3,5,3,2,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,67.14449,8.890347,18,2,1,664,72,44435.09,1,4,3,6,3,2,3,4,5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
0,66.97927,5.670833,8,0,0,681,47,51383.17,4,3,3,2,3,4,2,3,4,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1
0,65.98685,13.13879,11,2,0,23370,65,8935.81,1,4,4,3,5,3,3,3,4,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1
0,46.58138,9.527582,9,0,0,28165,59,49954.4,2,3,2,3,3,3,3,4,4,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
0,63.13521,13.77481,11,1,0,285,21,50275.96,1,3,3,2,4,3,4,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
0,68.3119,16.30827,11,1,0,1029,89,35072.27,0,1,3,3,5,2,4,2,5,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1
0,71.25643,7.72012,12,2,1,400,75,41697.74,4,2,2,2,3,4,3,5,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1
0,57.89761,10.89868,11,0,0,0,44,6551.34,2,5,4,5,5,3,5,6,5,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
0,60.89154,13.54555,11,0,0,16249,40,32935.41,4,2,3,2,4,3,3,2,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1
0,48.3857,4.031118,11,2,0,36423,26,48000.45,1,3,3,3,4,3,4,5,3,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
0,67.08693,11.52597,15,1,0,5394,36,4959.61,0,4,3,4,4,5,3,3,4,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0
0,61.73523,7.37122,6,1,1,907,33,49102.56,0,5,4,6,3,3,4,4,4,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0
0,71.81426,14.14138,17,0,1,4818,35,28813.13,2,3,1,2,4,3,4,4,4,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1
0,49.20927,10.0391,15,0,0,17,42,29311.02,1,5,3,3,4,3,5,6,3,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
0,64.88531,10.07854,11,4,0,4776,38,6210.83,1,2,2,1,4,4,3,4,4,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1
0,40.24973,6.809114,10,1,0,29020,21,57717.41,2,2,2,3,2,4,2,2,3,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0
1,69.97649,4.723834,12,0,1,11289,61,72298.05,4,4,3,3,2,5,3,2,3,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0
0,58.34647,9.915598,8,1,0,7410,53,23353.6,0,2,4,2,3,3,3,3,2,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1
0,42.34953,5.898192,8,0,1,23878,87,28679.37,0,3,3,4,4,2,5,5,4,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
0,57.11409,8.298192,13,3,1,52922,30,37073.43,0,2,4,4,3,3,3,2,2,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0,64.26648,9.339902,7,3,0,214,35,63599.94,1,6,5,6,3,3,4,5,4,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0
0,69.13737,13.01228,13,1,1,7847,31,31551.04,5,3,3,4,5,4,3,4,4,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
1,46.24205,12.01205,18,1,1,45652,20,52730.55,2,2,3,3,4,3,4,4,4,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
0,54.26571,10.41502,10,0,0,2350,58,20514.4,1,2,3,3,3,3,4,2,4,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0
0,59.31818,14.0461,11,1,0,3072,49,12938.03,2,5,5,5,5,1,4,5,4,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0
0,69.33555,10.31019,12,1,0,1684,27,36283.34,0,4,3,4,3,4,4,5,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
1,63.17917,11.21706,19,4,0,3802,39,14128.58,3,3,5,4,4,4,4,4,3,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1
1,60.45619,8.269757,7,1,2,489,61,7297.34,2,2,3,4,5,3,5,5,4,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1
0,55.68371,9.705513,15,1,0,18422,74,20755.29,4,2,1,2,4,4,4,4,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
0,38.06839,14.07608,12,1,0,1301,61,11720.53,1,5,4,5,3,5,4,4,3,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,57.70698,10.99981,14,2,0,1325,57,20907.94,0,4,3,4,4,4,2,4,4,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0
0,44.60467,13.41922,11,1,0,353,73,6511.56,3,3,4,3,2,4,2,4,3,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1
0,71.28653,13.03031,13,3,1,49,51,55582.52,1,4,4,5,4,2,4,4,4,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0
0,71.37419,7.152564,11,1,0,356,22,93551.94,1,3,2,3,4,3,5,3,4,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
0,62.02081,10.83111,16,1,1,55937,78,45433.92,0,4,3,3,3,4,3,4,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
0,50.52613,11.23355,10,0,0,4225,54,46463.47,0,3,3,2,3,5,2,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1
0,61.00511,14.14757,12,0,0,451,52,70140.91,2,4,4,4,5,2,6,4,3,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1
0,59.93377,9.5756,17,0,1,4356,45,8589.52,0,3,2,3,2,4,4,3,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
0,66.7755,12.01441,14,1,1,2871,40,30577.74,3,5,4,6,3,3,3,3,3,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0
1,61.67106,10.5394,10,2,0,961,62,38931.97,1,3,4,3,2,5,3,2,2,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0
0,60.1778,13.65114,13,1,1,7799,51,49285.68,3,3,3,3,4,1,5,5,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,64.36371,10.41941,12,2,0,422,23,38821.95,0,4,3,4,3,3,4,6,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,67.71776,6.255592,12,1,1,2961,48,18037.76,2,5,4,5,3,2,6,4,4,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
0,67.70719,8.256566,10,0,1,1517,62,65783.84,1,4,3,3,3,2,3,5,4,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
0,59.71984,12.03043,12,1,0,4858,59,60463.81,4,5,6,5,5,2,4,5,6,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1
