Churn,Children,Income,Outage_sec_perweek,Yearly_equip_failure,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,InternetService_DSL,InternetService_Fiber_Optic,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Contract_Monthly,Contract_One_Year
0,0,30328.46,9.920573,1,1,0,0,0,0,0,0,1,0,5.595446,0,1,0,1,0,0,0,1,0
0,2,42761.9,10.63881,0,1,1,1,0,0,1,0,1,1,1.669639,0,1,1,0,0,0,1,1,0
1,3,40129.49,4.955493,0,1,0,0,0,0,0,1,1,0,13.79595,1,0,0,0,0,0,1,0,0
0,5,29715.31,10.35877,0,1,1,0,1,1,0,0,1,1,2.068518,1,0,0,0,0,1,0,0,1
0,0,42046.1,11.39904,0,1,0,0,0,1,1,1,0,1,2.866331,0,1,0,0,1,0,0,0,1
0,3,53936.98,6.130264,2,1,1,0,1,1,0,0,1,0,19.70995,1,0,0,0,0,0,0,1,0
0,2,34304.39,7.621504,1,0,1,0,0,1,0,1,0,1,10.94068,0,1,0,0,0,0,0,1,0
1,4,11607.82,11.4166,0,1,0,0,1,0,0,1,0,1,1.616979,1,0,0,0,0,0,0,1,0
0,1,11098.33,7.210336,0,1,1,0,0,0,0,0,1,1,17.31427,0,0,1,0,1,0,0,0,1
0,1,28468.2,11.08855,2,1,1,0,0,0,1,1,0,0,3.903228,0,1,1,0,0,0,0,0,0
0,0,23156.69,15.51451,0,1,0,0,0,0,0,1,0,0,8.462764,0,0,1,0,1,0,0,1,0
0,2,29210.9,5.367668,0,1,0,0,1,0,1,0,1,1,4.8393370000000004,0,1,0,1,0,0,0,1,0
1,2,49081.51,7.330021,1,1,0,0,0,1,1,1,1,0,2.224168,1,0,0,1,0,0,0,1,0
0,1,20455.42,9.551626,1,1,1,0,1,1,0,1,0,0,6.979037,0,0,1,0,0,0,1,0,0
1,0,57265.89,7.706587,1,1,1,1,0,0,0,1,1,0,20.84965,0,1,0,0,1,0,0,1,0
1,0,27249.39,7.387913,0,1,0,0,0,0,0,1,1,0,3.80496,0,1,0,0,0,0,1,1,0
1,2,17423.53,10.43299,0,1,1,0,0,0,0,0,1,1,9.873648,1,0,0,0,0,1,0,0,1
1,1,5917.37,9.930254,0,1,0,0,0,1,1,0,1,1,9.112126,0,0,0,0,1,0,0,1,0
0,2,39176.98,8.34145,0,1,0,1,1,1,0,1,1,0,11.94952,0,1,1,0,0,0,1,0,1
1,1,9713.69,8.530739,0,0,0,0,1,1,0,1,1,0,5.623084,1,0,0,0,0,1,0,0,0
0,1,27492.15,10.04509,1,1,0,0,0,1,0,0,1,1,15.15905,0,1,0,0,1,0,0,1,0
0,0,20646.5,11.00437,1,1,1,0,0,1,0,1,0,1,4.120579,1,0,1,0,0,0,1,1,0
1,0,7324.74,5.80988,0,0,0,0,1,0,0,1,0,1,11.73089,1,0,1,0,0,0,1,1,0
0,3,55127.57,10.88425,0,1,1,0,0,0,0,1,0,1,6.580765,1,0,1,0,0,1,0,0,1
0,0,31654.75,5.064663,1,1,0,1,1,1,1,0,0,0,18.03946,1,0,0,0,0,0,0,1,0
1,0,102072,8.191967,0,1,0,0,0,1,1,1,1,1,8.894523,1,0,1,0,1,0,0,0,1
0,3,7041.99,12.67518,0,1,0,1,0,0,0,0,1,1,4.351173,1,0,1,0,0,1,0,0,0
1,0,48167.78,6.733381,1,1,0,1,0,1,0,0,1,0,4.806626,1,0,0,0,0,0,0,1,0
0,3,35590.37,7.51567,0,1,0,0,0,0,0,0,1,1,2.414,0,0,1,0,0,0,0,1,0
1,1,59196.24,8.270133,1,1,0,0,0,0,1,0,1,1,4.154665,0,0,1,0,0,0,0,1,0
0,3,14656.97,7.353482,0,1,1,1,0,0,0,0,0,0,10.36378,1,0,1,0,0,0,0,1,0
0,2,17786.67,9.332735,0,1,0,0,0,0,0,0,1,0,12.63051,0,1,0,0,1,0,0,0,1
0,1,43447.28,5.443862,0,1,0,0,0,1,0,1,1,1,11.25684,0,1,1,0,0,0,1,0,1
0,3,21308.46,10.02203,0,1,0,0,1,0,0,0,0,1,10.52866,1,0,0,0,0,0,0,1,0
1,0,12547.26,8.426711,1,1,1,0,1,0,1,1,0,0,8.596278,1,0,0,0,0,0,1,1,0
1,1,17275.92,9.099318,1,0,0,0,0,1,0,1,0,1,2.395742,1,0,1,0,0,1,0,0,1
0,0,26998.56,14.63594,1,1,1,1,0,0,0,1,0,1,26.10713,0,0,0,0,0,0,0,1,0
1,3,49626.73,14.07334,1,0,0,0,1,1,1,0,1,1,9.175977,1,0,0,0,0,0,1,1,0
1,3,52312.84,3.075427,0,1,1,0,0,0,0,1,1,1,7.27652,0,1,0,0,1,0,0,1,0
1,4,24641.27,13.25877,0,1,1,1,0,0,0,0,1,1,6.783568,0,1,0,0,0,0,1,1,0
0,4,29303.95,3.929938,0,1,1,1,1,0,0,1,0,1,5.648594,1,0,0,0,0,0,0,0,0
0,0,47915.97,8.648062,0,1,0,1,0,0,0,1,0,1,1.203982,1,0,1,0,0,0,0,0,0
1,2,54715.58,13.86094,1,1,0,1,1,0,0,1,1,0,16.61624,0,1,1,1,0,0,0,1,0
1,3,41130.54,10.38794,0,1,1,1,1,0,1,1,0,0,14.91353,0,0,1,0,0,0,1,1,0
0,3,12588.75,5.710563,1,1,0,1,0,1,0,0,1,0,5.129202,0,0,0,1,0,0,0,1,0
1,0,16320.7,10.43105,1,0,1,1,0,0,0,0,1,1,5.058557,0,1,0,0,0,0,0,1,0
1,0,19211.13,11.94333,1,1,1,0,1,0,0,1,0,1,1.741247,1,0,1,1,0,0,0,1,0
1,3,29711.39,8.472127,0,1,1,1,0,0,0,0,1,1,2.011058,1,0,1,0,0,0,0,0,1
1,0,25227.46,13.71428,0,1,0,0,0,1,0,1,1,1,18.9981,1,0,1,0,0,0,1,1,0
1,0,70424.63,6.941126,0,1,0,0,0,0,1,1,1,1,9.658761,0,0,1,0,1,0,0,1,0
0,2,39526.95,10.32279,0,1,0,0,1,1,1,0,0,0,10.40415,0,0,0,0,1,0,0,0,1
1,1,31355.16,11.09997,1,1,1,0,0,0,0,0,1,1,13.92306,1,0,1,0,1,0,0,1,0
0,4,22552.58,8.540979,0,0,0,0,1,0,1,1,0,0,3.381603,0,1,0,0,0,0,1,1,0
1,1,4308.47,5.200129,1,1,0,0,0,0,0,1,1,0,2.337769,0,1,1,0,1,0,0,1,0
0,1,29311.58,14.0419,2,1,1,1,1,1,1,1,0,1,16.74543,0,1,0,1,0,0,0,0,1
1,0,84681.03,16.13377,1,1,0,0,0,1,1,1,1,1,3.606976,1,0,1,0,0,0,0,0,0
0,1,32855.22,11.28659,0,0,0,0,0,1,1,0,0,0,11.32392,0,1,1,0,0,0,1,1,0
0,3,84478.95,10.43043,0,1,1,0,0,0,0,0,0,1,8.06514,0,1,0,1,0,0,0,0,0
0,1,45122.17,15.59664,1,1,1,0,0,0,1,1,0,0,8.052952,0,1,0,0,0,0,1,0,1
1,0,34110.17,13.00941,1,1,1,0,1,1,0,0,1,1,9.688409,0,0,0,0,0,1,0,1,0
0,3,13722.37,9.098168,2,1,1,1,0,1,0,1,0,0,8.172776,0,1,0,0,0,1,0,0,1
1,2,37251.6,12.9076,0,1,0,0,0,0,0,1,1,0,2.865504,1,0,1,0,0,0,1,1,0
1,0,33654.79,7.337524,0,1,0,1,1,0,0,0,1,1,7.633263,1,0,0,0,0,0,0,1,0
0,0,13470.92,3.503782,0,1,0,1,1,0,1,0,0,0,15.05177,0,1,1,0,0,0,1,0,1
0,0,58142.74,11.84641,0,1,0,0,0,1,0,0,1,1,4.723073,0,1,1,0,0,0,1,1,0
0,4,37525.01,4.336065,0,1,1,0,1,1,1,0,0,0,5.111561,0,0,1,0,0,0,1,0,1
0,1,96925.17,7.284511,0,1,1,1,0,0,1,0,0,1,21.42226,1,0,0,0,0,1,0,0,1
0,3,20489.38,12.00248,2,1,0,1,0,1,0,0,0,1,6.106821,1,0,1,0,0,0,0,0,1
1,4,26048.51,11.95077,0,1,0,0,1,0,0,1,1,1,1.358678,0,1,0,0,1,0,0,1,0
1,0,25590.46,13.47619,0,1,1,1,0,0,1,0,1,1,7.028485,0,1,0,0,0,1,0,1,0
1,2,4025.77,11.33201,1,1,1,1,0,1,1,1,1,1,19.04207,0,1,1,0,0,1,0,0,1
1,3,48360.48,9.823607,2,1,1,0,0,1,1,1,1,0,7.848542,0,1,0,1,0,0,0,1,0
1,0,60010.8,5.221072,0,1,1,1,0,1,0,1,0,0,11.07238,1,0,0,0,1,0,0,0,1
1,2,76126.58,9.044187,0,0,1,1,0,1,0,1,1,0,14.34892,0,1,0,1,0,0,0,1,0
0,6,31239.87,8.18622,0,1,1,0,0,0,0,0,0,1,8.584144,0,0,0,1,0,0,0,0,0
1,4,16711.49,13.49933,0,1,0,0,0,0,1,1,1,1,1.126364,1,0,0,0,0,1,0,1,0
0,1,29539.51,10.16935,0,1,1,0,0,1,0,0,0,0,18.32428,0,1,1,0,0,1,0,0,1
1,1,15160.7,9.760091,0,1,1,1,1,0,1,1,0,0,6.31339,1,0,0,1,0,0,0,1,0
0,1,34590.21,11.65151,0,1,0,0,0,1,0,0,1,1,17.77264,1,0,0,1,0,0,0,0,0
1,3,57992.91,9.819494,0,1,0,1,0,1,1,1,1,0,5.698156,0,1,0,1,0,0,0,0,0
0,1,74373.82,9.896211,1,1,1,0,1,1,1,0,0,1,4.225661,0,1,1,0,1,0,0,0,1
1,1,45874.19,10.0487,0,1,1,0,1,0,0,0,1,0,7.579193,1,0,1,0,1,0,0,0,0
0,3,42529.4,10.78526,2,0,0,1,1,1,0,0,0,1,3.985217,0,1,1,0,0,1,0,0,1
1,1,8995.08,4.916377,0,1,1,1,0,1,0,1,1,1,15.1242,0,1,0,0,0,1,0,1,0
0,1,15876.36,8.39883,0,1,0,1,0,0,0,1,0,1,1.78963,1,0,0,0,0,0,1,0,0
1,7,35665.19,7.990121,0,1,1,0,0,0,0,0,1,1,7.007574,0,1,1,0,1,0,0,1,0
1,3,38737.86,6.693519,0,1,0,0,1,0,1,1,0,1,1.709971,0,1,1,0,0,0,1,1,0
0,1,61617.28,8.865023,0,1,1,1,1,0,1,0,0,1,4.849803,0,1,0,1,0,0,0,1,0
1,3,56868.44,9.149023,0,1,0,1,0,1,0,1,1,1,1.193519,0,1,0,0,0,0,0,0,0
1,0,84292.41,9.437862,0,1,1,1,1,0,0,1,1,1,2.477662,0,0,1,0,0,0,0,1,0
0,3,33568.24,5.229478,0,1,1,1,0,0,0,0,1,0,15.85774,0,0,1,1,0,0,0,1,0
1,4,57588.9,7.427685,1,1,1,1,1,1,1,0,1,1,1.204999,0,0,0,0,0,1,0,0,0
0,0,93909.59,9.472208,0,1,1,0,1,0,0,0,1,0,12.75395,0,1,1,0,1,0,0,1,0
0,1,54507.76,8.471092,1,0,1,1,0,1,1,0,0,1,19.69566,0,1,1,0,0,0,1,0,1
0,0,30661.99,8.985931,1,1,0,0,1,0,1,1,0,0,1.554749,0,1,1,1,0,0,0,0,0
0,2,75255.33,12.69621,0,1,0,0,0,0,0,0,1,1,10.50995,0,0,0,0,0,1,0,0,0
1,2,27432.43,10.42239,0,1,0,0,1,1,1,0,0,0,2.596868,0,0,1,1,0,0,0,1,0
0,1,34790.72,8.719917,0,1,0,0,0,0,0,1,0,0,22.28926,0,0,1,0,0,1,0,0,0
0,0,13366.53,4.705946,0,1,1,0,1,1,0,1,0,1,15.54856,0,1,0,0,0,1,0,0,0
0,1,66249.33,5.548308,0,1,1,0,0,0,0,1,0,0,4.480346,1,0,1,0,0,1,0,0,1
1,2,93402.26,12.41991,0,0,1,0,0,0,1,1,1,0,10.65198,1,0,0,1,0,0,0,1,0
1,1,69833.88,8.989878,0,0,0,0,1,0,1,0,1,0,5.628186,0,1,1,0,1,0,0,1,0
0,3,27127.55,5.391776,0,0,0,0,0,0,1,1,0,0,3.246478,0,0,0,0,0,0,1,0,1
1,1,15544.73,8.073426,0,1,0,0,0,1,0,1,1,0,5.798779,0,0,1,0,0,0,1,0,1
1,1,48170.55,8.357842,1,1,0,1,0,0,0,0,1,1,18.44435,1,0,1,0,0,1,0,1,0
0,2,71032.95,13.85985,0,1,1,0,0,0,0,0,0,1,12.09048,0,0,1,1,0,0,0,1,0
1,0,21092.07,5.676999,0,1,0,0,0,1,1,1,1,1,6.999666,0,1,1,0,0,0,0,0,0
0,0,20998.16,9.566358,1,1,0,0,0,1,0,1,0,1,11.88328,0,0,1,1,0,0,0,1,0
1,0,69183.29,13.7572,1,1,1,0,1,0,1,1,1,1,31.79027,1,0,1,0,0,0,0,0,0
0,1,16197.52,10.53808,0,1,0,1,1,1,1,0,1,1,4.439464,0,1,1,0,0,0,1,0,1
1,2,48911.65,10.27072,1,1,0,1,0,1,0,1,1,0,4.490588,1,0,0,0,1,0,0,1,0
0,3,46381.14,7.601603,0,1,0,1,1,1,0,1,0,1,7.721518,0,1,1,0,0,0,1,0,0
0,2,14638.15,15.31615,1,1,1,0,1,0,0,0,1,1,10.35845,0,0,0,1,0,0,0,0,0
1,0,56315.69,9.020485,0,1,0,0,1,0,0,1,0,1,4.768185,1,0,1,0,0,1,0,1,0
1,1,41819.9,14.61938,0,1,1,0,0,1,0,0,1,1,16.58054,0,0,1,0,0,0,0,1,0
0,1,43148.68,10.52558,0,1,0,0,0,0,1,0,0,1,2.611838,0,1,1,0,1,0,0,0,0
0,0,61034.25,5.436159,0,1,0,0,0,1,0,0,0,1,19.6447,0,1,0,0,0,0,0,1,0
1,4,27152.87,10.64116,0,1,0,0,1,0,0,1,0,1,5.924783,0,1,1,0,0,0,1,1,0
0,1,34552.94,11.25462,0,1,1,1,0,1,1,1,0,1,10.97775,0,0,1,0,1,0,0,1,0
0,3,9225.43,9.492721,0,1,0,0,0,0,0,0,1,1,9.74066,0,1,0,0,0,0,0,1,0
1,1,24528.06,13.1717,2,1,0,0,1,1,0,1,1,1,1.712499,0,1,1,0,0,0,0,0,1
0,4,57660.95,14.20931,0,1,0,0,0,0,0,1,0,1,8.873645,1,0,0,1,0,0,0,1,0
1,2,13744.26,16.64511,0,1,1,1,0,0,0,1,0,1,6.360959,0,1,0,0,1,0,0,1,0
0,1,38999.85,13.57109,0,1,0,0,0,0,0,1,0,1,3.063806,0,0,0,0,0,0,1,1,0
0,1,40437.45,9.928535,1,1,1,0,1,0,0,0,0,0,10.61246,0,1,0,1,0,0,0,0,1
0,1,34489.63,3.445762,1,1,1,0,0,0,1,0,1,0,3.878332,1,0,1,0,0,0,0,0,1
1,0,29448.24,7.829908,2,1,0,0,1,1,1,1,1,1,7.600934,1,0,0,1,0,0,0,0,1
0,1,8211.32,13.32082,0,1,0,0,0,0,0,0,0,1,2.292165,0,0,0,1,0,0,0,0,0
1,1,20122.14,9.531917,0,1,1,0,1,0,0,1,1,0,4.527148,0,0,1,0,1,0,0,0,1
0,0,29360.19,10.12439,0,1,0,1,0,1,1,1,0,1,14.58336,0,1,0,0,1,0,0,1,0
0,5,19315.16,8.990971,0,1,0,0,0,0,1,0,0,1,8.390283,0,1,0,1,0,0,0,0,0
1,0,41918.85,9.95519,0,1,0,0,1,0,1,1,1,1,4.46492,0,1,1,0,0,0,1,1,0
1,0,42693.35,4.443747,0,1,1,1,0,0,1,1,1,1,7.819376,1,0,0,0,1,0,0,0,1
0,5,10949.55,12.94718,1,1,1,0,1,0,0,0,0,1,4.219362,0,1,0,0,0,0,1,0,1
0,1,44969.31,13.23552,1,1,1,1,0,1,1,0,1,1,2.323179,1,0,0,1,0,0,0,0,1
1,4,38163.25,10.98971,1,1,1,1,0,1,1,0,1,0,17.06338,0,0,0,0,0,0,0,1,0
0,1,12187.37,11.71311,2,1,0,1,0,1,1,0,0,0,1.726448,1,0,0,1,0,0,0,0,0
0,0,14277.26,8.920833,0,1,0,1,0,0,1,0,0,1,10.277,1,0,0,0,0,1,0,1,0
1,1,4004.2,13.35296,2,0,1,0,1,1,1,0,1,1,15.13225,1,0,0,0,0,0,0,1,0
1,4,20637.36,8.711448,1,0,1,1,1,0,1,0,1,1,5.192447,0,1,0,1,0,0,0,1,0
0,3,7677.29,13.15317,0,1,0,0,0,0,0,1,1,1,17.1248,0,1,0,0,0,1,0,1,0
0,3,29174.41,17.81328,0,0,0,0,0,1,0,1,0,0,9.630403,0,1,0,0,0,0,1,1,0
0,3,9245.84,8.308287,1,1,0,1,0,1,0,0,1,1,12.28997,0,0,1,1,0,0,0,0,0
0,1,33652,13.51705,0,1,0,0,1,1,1,0,0,0,4.043292,1,0,1,1,0,0,0,0,1
1,0,58992.27,12.52141,0,1,1,0,1,0,0,1,1,0,25.68013,1,0,1,1,0,0,0,1,0
1,2,2904.8,11.43549,1,1,1,0,0,1,1,1,1,0,26.54684,1,0,1,0,1,0,0,0,0
0,2,44499.17,11.21058,0,1,1,0,1,1,0,0,1,1,4.320048,1,0,1,1,0,0,0,1,0
0,1,24927.42,12.83525,0,1,1,1,0,0,0,0,0,1,7.888574,0,1,0,0,0,0,0,1,0
1,3,71806.84,11.9576,0,1,0,0,0,0,1,1,1,0,1.331372,0,1,1,0,0,0,1,0,0
0,0,7410.71,11.64621,1,1,1,0,1,0,1,0,0,0,11.99482,0,1,0,0,0,1,0,1,0
1,0,40948.07,10.31007,0,1,0,0,1,0,0,1,1,1,1.530293,0,1,0,0,1,0,0,1,0
1,7,40633.4,12.48749,1,0,0,0,0,1,1,1,1,0,4.820891,1,0,1,0,0,1,0,0,0
0,1,12993.3,11.26154,0,1,0,0,0,0,0,0,1,0,4.212653,0,1,0,1,0,0,0,1,0
0,0,27506.01,10.45539,1,1,0,0,0,0,1,0,0,1,9.525184,0,0,0,0,1,0,0,0,1
0,0,30536.02,9.125916,0,1,0,1,0,0,0,1,0,0,4.096547,1,0,0,1,0,0,0,1,0
0,3,84298.02,15.43337,0,1,1,0,0,1,0,1,0,1,5.276321,1,0,1,0,0,0,1,0,0
0,0,67495.36,6.767293,0,1,0,0,0,0,0,1,0,0,10.18273,0,1,0,0,0,0,0,0,1
0,4,42033.71,5.110608,1,1,0,1,1,1,0,0,0,1,15.39062,0,1,0,0,0,0,1,1,0
0,0,24084.76,6.332682,0,1,0,1,0,0,1,0,1,0,8.686291,0,1,1,1,0,0,0,0,0
0,1,3900.77,9.017084,2,1,0,0,1,0,1,0,1,0,17.8565,1,0,0,0,0,0,0,0,1
0,1,16090.91,13.928,2,1,0,1,1,0,0,1,0,1,2.255314,0,1,0,0,0,1,0,0,1
1,1,68616.43,8.803505,0,1,1,0,0,0,0,1,0,1,1.374443,0,0,0,0,0,0,0,1,0
0,1,79358.93,5.826774,1,1,0,0,1,0,0,0,0,1,17.55118,1,0,1,0,1,0,0,1,0
0,2,25142.24,2.36444,0,1,0,0,1,0,1,0,0,1,4.795038,1,0,0,0,0,1,0,0,1
1,0,49373.8,7.980028,0,1,0,1,0,1,1,1,0,1,11.40635,1,0,0,0,0,0,0,1,0
1,1,3773.39,12.66151,1,1,1,0,0,0,0,1,1,1,2.488097,0,0,1,1,0,0,0,1,0
0,1,63911.85,5.788391,0,1,1,1,0,1,0,0,0,1,15.19674,0,1,0,0,1,0,0,0,0
0,2,5436.21,12.78207,0,1,0,0,1,1,0,0,1,0,1.556533,0,1,1,1,0,0,0,1,0
0,3,25480.46,14.93812,1,1,1,0,0,0,0,0,0,0,4.197945,0,0,0,0,0,1,0,0,1
1,1,36961.91,9.749035,0,1,0,0,0,1,1,0,0,0,2.922427,0,1,0,0,1,0,0,1,0
0,4,23142.34,8.424871,0,0,0,1,1,1,0,0,0,1,4.73307,0,1,0,0,0,0,0,1,0
0,1,10090.93,6.828347,0,0,1,1,0,0,0,1,0,1,19.39483,0,1,1,0,0,0,0,0,0
0,3,45688.19,8.940009,0,1,0,1,1,1,0,0,0,0,11.43916,0,0,1,0,0,0,1,0,0
0,4,55074.9,13.7903,0,1,0,0,1,1,1,0,0,0,9.900255,0,0,1,0,0,1,0,1,0
1,2,54664.15,10.83271,1,1,1,1,0,0,1,1,1,0,8.618298,0,1,1,1,0,0,0,1,0
0,1,36404.87,13.91561,2,1,0,1,0,0,1,0,0,0,9.836442,0,0,1,0,0,1,0,0,0
0,1,54875.71,17.82932,1,1,0,1,1,0,0,0,1,1,16.60248,0,1,0,0,1,0,0,1,0
0,0,40257.26,11.06218,0,1,0,1,1,0,1,1,1,1,19.01406,0,1,1,0,0,0,1,0,0
0,1,56646.45,8.933365,2,1,1,1,0,1,0,1,0,1,14.67731,0,0,0,0,0,0,1,1,0
1,1,7330.85,9.051903,0,1,1,1,1,1,1,0,1,1,7.989206,0,0,0,0,0,1,0,1,0
0,2,56915,9.41287,0,1,1,0,1,1,0,1,0,0,54.04107,1,0,0,0,1,0,0,1,0
0,0,26010.99,10.30393,1,1,1,0,0,0,0,0,1,0,68.7729,1,0,1,0,0,1,0,1,0
0,1,62212.25,5.524734,0,1,1,1,0,0,1,0,0,0,71.7083,0,1,1,0,0,0,0,0,0
0,2,66778.9,15.95744,2,1,0,1,1,0,0,1,1,0,70.79968,1,0,1,0,0,1,0,0,0
0,1,33403.38,8.715071,2,1,0,0,0,0,0,1,1,1,69.26833,0,1,0,0,0,0,1,1,0
0,3,21607.29,10.69966,0,1,1,1,0,0,1,0,1,1,62.43987,0,1,1,0,1,0,0,0,1
0,3,32076.56,11.14911,0,1,0,0,1,1,0,1,0,0,57.04429,1,0,1,0,0,1,0,1,0
0,0,17620.71,9.372642,0,1,0,0,1,0,1,1,1,0,57.50724,0,1,0,1,0,0,0,1,0
0,3,16885.35,11.46614,0,1,1,0,0,0,0,1,0,0,63.24314,0,0,0,0,0,1,0,0,1
0,2,22956.29,12.2106,1,1,0,0,0,0,1,0,1,1,62.61777,1,0,0,0,1,0,0,0,0
0,1,29305.13,11.25577,0,1,1,1,0,0,1,0,0,0,69.46803,0,0,1,0,0,0,0,0,1
1,1,11387.58,12.52216,1,1,0,0,1,1,1,1,1,0,61.62341,1,0,0,0,1,0,0,1,0
0,0,48067.5,11.11844,0,1,1,0,0,1,0,1,0,1,55.2092,0,1,0,0,0,0,1,1,0
0,1,38322.59,4.529435,0,1,1,0,0,1,0,0,1,0,42.36505,1,0,1,1,0,0,0,0,1
0,2,35786.6,7.857338,1,1,0,1,0,0,1,0,1,1,42.73326,1,0,0,0,0,0,1,1,0
0,0,62700.71,16.12607,0,1,0,0,0,0,1,1,0,1,53.40027,0,1,1,0,0,1,0,0,0
0,4,83651.89,10.7853,0,1,1,0,1,1,0,1,0,0,47.96609,1,0,0,0,0,0,0,0,0
0,4,61084.32,10.68339,0,1,1,1,0,0,0,0,1,1,64.37387,0,1,0,1,0,0,0,1,0
0,6,21602.16,5.397724,0,1,0,0,0,1,0,1,0,1,60.94251,0,1,1,0,0,0,1,1,0
0,3,46015.65,5.46402,0,1,0,0,1,0,1,1,0,0,43.29117,0,0,0,0,0,1,0,0,0
0,2,64281.28,5.201543,1,1,1,0,0,1,0,0,0,1,63.47674,1,0,0,0,1,0,0,1,0
0,0,42060.33,10.21513,0,1,1,1,1,0,0,1,0,1,66.45525,1,0,0,0,0,0,1,0,0
0,0,15249.68,8.532717,0,1,0,0,0,1,0,0,0,0,62.70697,1,0,1,0,1,0,0,1,0
0,0,17312,5.761471,0,1,0,0,0,1,0,1,0,1,58.89846,1,0,0,0,0,0,0,0,0
0,3,21485.23,4.034332,0,1,0,0,1,0,0,1,0,1,63.24097,0,1,0,0,0,0,0,0,0
0,1,54211.72,7.529241,1,1,0,0,0,1,1,1,0,1,65.82455,0,1,1,0,1,0,0,1,0
0,3,83924.66,8.806253,0,1,1,0,0,0,0,0,1,1,70.99222,1,0,1,0,0,0,0,1,0
0,0,42043.47,13.01754,1,1,0,0,1,0,1,1,0,0,71.17531,0,1,1,0,0,0,1,1,0
0,5,52233.68,7.356317,0,1,0,1,0,0,0,1,0,0,63.70781,1,0,1,1,0,0,0,1,0
0,0,80110.69,7.407723,0,1,1,0,0,0,0,1,0,1,58.04171,1,0,0,0,0,1,0,0,0
0,0,22205.18,9.223647,0,0,0,0,1,0,0,1,1,1,65.82541,0,1,0,0,1,0,0,1,0
0,3,20052.51,6.789265,2,1,0,0,0,1,0,0,0,0,62.03303,0,1,1,0,0,0,0,0,1
0,4,74321.03,11.1117,1,1,0,0,1,1,0,0,1,1,44.25204,0,1,1,0,0,1,0,1,0
0,0,63461.18,10.84728,1,1,1,1,1,1,0,1,0,0,69.15198,1,0,1,0,0,0,1,1,0
0,4,38354.6,6.028391,1,1,0,0,0,0,0,0,1,0,66.61075,0,1,0,1,0,0,0,1,0
0,0,40906.5,17.27337,0,1,1,1,0,0,0,1,1,0,66.46762,1,0,0,0,0,1,0,0,0
1,3,55913.69,8.341462,1,1,1,0,1,1,1,1,1,1,59.05164,0,0,1,0,1,0,0,1,0
0,2,42863.75,9.519547,1,1,1,0,0,0,1,1,1,1,54.83336,0,1,0,0,0,1,0,1,0
0,1,23388.8,5.480291,0,1,1,0,0,1,1,0,1,0,66.85703,0,1,0,0,0,0,1,1,0
0,2,78119.96,7.944754,1,0,0,0,0,0,0,0,1,0,71.76842,1,0,1,0,0,1,0,0,1
0,2,17914.7,10.98961,0,1,0,0,0,0,1,0,0,0,70.70127,0,0,1,1,0,0,0,0,0
0,3,16416.66,4.069613,0,1,0,1,1,0,1,1,1,1,69.34472,0,1,0,0,0,1,0,0,1
0,0,9285.81,8.965115,0,1,0,0,0,0,1,0,1,1,49.67201,0,0,1,0,0,0,0,1,0
0,3,10507.86,13.35731,0,1,0,0,0,0,0,1,1,0,56.99989,0,0,1,0,0,1,0,1,0
0,2,25381.91,13.05308,0,1,1,1,0,1,0,1,0,0,61.73934,0,0,1,1,0,0,0,0,0
0,5,85041.89,13.66314,0,1,1,0,0,1,0,1,1,1,67.60865,0,1,0,0,0,0,0,0,0
0,1,32537.12,9.195188,0,1,0,1,0,0,0,0,0,1,69.55373,1,0,1,0,0,0,1,0,0
0,2,26100.78,12.59805,0,1,1,0,0,1,0,1,0,1,71.30457,1,0,1,0,0,1,0,0,1
0,1,55417.55,9.331595,0,1,0,1,1,1,1,1,1,0,69.22588,0,1,1,0,0,0,1,0,1
0,3,36586.61,12.6855,1,1,1,0,1,0,1,0,0,1,67.75237,0,1,1,0,0,0,1,0,1
0,4,47188.49,12.06297,1,1,0,0,1,0,0,0,0,1,69.03829,1,0,1,0,0,0,0,1,0
0,1,28748.12,12.84371,0,1,0,0,1,1,0,1,0,1,70.25821,1,0,0,0,0,1,0,0,0
0,1,59523.54,9.809329,0,1,1,0,0,0,0,1,0,0,60.83121,1,0,0,1,0,0,0,1,0
0,1,45197.21,8.987561,1,1,1,1,0,0,1,1,1,1,68.84751,0,1,0,1,0,0,0,1,0
0,4,81034.18,5.613144,1,1,0,1,0,0,0,0,1,1,70.30482,0,1,1,0,0,0,1,0,1
0,4,15449.69,9.112086,0,1,1,0,0,1,0,0,1,0,51.57289,1,0,0,0,0,1,0,0,1
0,0,27678.71,7.18515,0,1,0,0,0,0,1,0,1,1,65.74132,0,0,0,0,0,0,0,0,1
0,3,24176.28,7.790259,0,1,0,0,0,0,1,1,0,1,66.47928,0,1,0,0,0,0,1,0,1
0,4,33180.77,10.11142,0,1,1,1,1,0,1,0,1,1,50.65704,0,1,1,1,0,0,0,0,1
0,3,15364.14,13.89208,0,0,0,0,1,0,0,0,1,1,61.25573,1,0,0,0,1,0,0,0,0
0,3,51290.56,11.05776,2,1,0,0,1,1,1,0,1,1,69.49722,0,1,0,0,0,1,0,0,1
0,1,16603.16,8.173983,0,1,0,0,0,1,1,1,0,1,52.61696,1,0,0,0,0,0,0,0,0
