Churn,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Population,Age,Income,Children,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Phone,Multiple,InternetService_Fiber_Optic,InternetService_DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_One_Year,PaperlessBilling
0,57.9625,7.163909,9,1,1,535,74,63807.18,6,4,2,3,4,4,3,4,4,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0
0,67.05692,10.95093,10,3,0,21156,77,20826.26,2,2,3,2,2,4,4,2,4,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0
0,48.53271,7.765869,7,0,0,528,62,89413.31,0,3,4,3,3,3,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
0,51.83967,12.30708,11,2,0,6874,48,41192.11,1,3,3,4,4,4,3,3,5,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0
0,66.94354,7.950571,10,2,1,503,59,31633.68,2,3,3,4,2,5,3,4,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,64.50684,7.457468,12,0,1,17766,19,13774.14,2,4,4,3,4,3,4,2,6,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,58.21476,5.102942,11,1,2,1921,47,15898.57,4,5,4,5,4,3,5,4,5,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1
0,53.07128,4.163266,15,0,0,106,82,18024.55,5,4,5,6,2,5,3,5,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
0,70.15014,12.92745,18,1,2,5465,57,31359.19,0,5,4,4,3,6,2,2,3,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1
0,57.3854,11.70068,8,2,1,5563,72,7451.22,2,4,4,3,4,3,4,4,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,65.25688,10.63248,13,1,0,1056,57,19198.61,0,1,1,1,4,3,3,3,4,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
0,52.59552,4.493677,12,0,0,347,56,52119.38,1,2,2,3,4,2,3,3,3,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
1,41.90646,13.18151,11,2,0,2529,36,58937.05,1,2,4,3,4,3,2,4,4,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1
0,54.41265,10.18012,9,0,0,628,71,27757.33,2,2,4,3,3,4,2,3,3,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1
0,46.92377,12.40678,15,0,1,244,55,81140.88,3,2,2,2,3,3,3,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
0,71.45998,11.71127,11,1,0,29114,53,72581.13,3,4,3,5,4,4,5,3,5,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1
0,70.63238,15.04329,12,0,1,4988,22,8977.52,1,4,4,3,3,3,3,4,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
0,59.60106,11.0579,10,0,1,2617,73,31854.01,4,6,5,5,4,3,3,4,5,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1
0,68.64269,10.26788,18,1,0,1327,79,35666.27,1,3,3,3,4,2,3,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
0,71.67026,9.51866,11,1,1,2328,32,84314.93,2,3,3,2,1,5,4,3,4,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
0,59.84762,14.20238,13,0,0,3353,41,18621.61,3,4,2,4,3,1,4,4,5,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
0,62.30113,7.898726,18,1,0,332,88,23239.53,2,4,5,3,4,3,4,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0,57.63584,8.550845,20,2,1,1618,65,65242.66,0,4,3,2,3,4,3,3,4,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,53.36122,12.06559,14,1,2,302,50,72431.08,1,4,5,4,5,2,4,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
0,66.31026,9.617239,17,0,0,207,31,7108.46,2,5,5,5,3,5,3,4,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1
0,68.04429,7.333924,9,1,0,293,49,67763,2,3,4,3,4,3,3,6,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,49.85906,6.172615,12,2,0,9026,32,36339.45,4,4,4,4,5,3,5,5,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
0,50.43597,9.602868,12,3,1,873,66,27129.17,3,2,2,3,5,2,2,4,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1
0,64.92325,8.142745,11,0,0,65665,39,4003.56,4,4,5,4,3,3,4,5,4,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1
0,58.76049,10.59864,12,4,0,9400,51,32964.97,4,3,2,3,3,4,4,4,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
1,58.40109,10.20056,15,1,1,2613,56,5896.69,4,4,4,4,4,4,5,4,5,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1
0,64.1725,9.497679,8,2,1,6359,42,24214.43,0,5,5,5,4,3,4,5,4,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
0,67.14449,8.890347,18,2,1,664,72,44435.09,1,4,3,6,3,2,3,4,5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
0,65.98685,13.13879,11,2,0,23370,65,8935.81,1,4,4,3,5,3,3,3,4,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1
0,57.89761,10.89868,11,0,0,0,44,6551.34,2,5,4,5,5,3,5,6,5,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
0,67.08693,11.52597,15,1,0,5394,36,4959.61,0,4,3,4,4,5,3,3,4,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0
0,49.20927,10.0391,15,0,0,17,42,29311.02,1,5,3,3,4,3,5,6,3,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
0,42.34953,5.898192,8,0,1,23878,87,28679.37,0,3,3,4,4,2,5,5,4,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
0,44.60467,13.41922,11,1,0,353,73,6511.56,3,3,4,3,2,4,2,4,3,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1
0,62.02081,10.83111,16,1,1,55937,78,45433.92,0,4,3,3,3,4,3,4,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
0,67.70719,8.256566,10,0,1,1517,62,65783.84,1,4,3,3,3,2,3,5,4,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
0,66.20027,13.13159,9,2,1,2536,30,90857.99,1,5,4,5,3,4,3,4,4,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0
0,45.80397,8.059319,9,0,1,143,64,45278.46,3,3,4,4,3,3,3,3,4,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1
0,46.98814,11.17686,18,1,0,35270,30,20108.49,1,5,4,5,3,3,4,4,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
0,61.12405,8.75898,8,3,0,2757,20,19288.37,1,3,3,3,3,4,4,2,3,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1
0,63.07329,9.054731,10,1,0,37080,84,68825.55,7,2,3,3,4,4,4,4,5,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1
0,63.91757,6.856808,11,1,0,1622,63,42849.02,1,4,5,4,2,3,4,3,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
0,69.88681,5.482104,11,0,0,746,69,30712.74,2,5,5,3,3,3,3,3,3,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0
0,57.22556,9.976525,13,1,0,1079,37,22588.94,3,3,3,3,3,4,3,3,2,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0
0,68.69674,5.285575,9,1,0,1528,27,23785.52,4,3,3,2,3,3,2,4,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
0,48.89289,12.46312,5,2,0,14719,46,12421.16,3,3,4,3,3,4,3,2,4,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1
0,62.17828,12.60017,7,1,0,626,52,33004.61,2,6,5,6,4,3,4,4,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
0,61.49459,8.543534,9,2,1,36962,81,44732.75,0,4,4,3,1,5,4,4,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
0,62.03084,9.7017,11,2,0,52,71,36271.6,2,5,5,5,4,3,4,4,3,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1
0,68.59441,9.213315,13,0,1,936,49,25377.86,4,3,3,4,4,3,4,3,4,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1
0,47.56294,7.233971,13,0,0,6635,84,4850.34,3,2,5,4,2,4,2,2,3,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,59.36326,7.875839,9,0,0,4447,34,51855.3,4,5,5,5,3,2,4,3,3,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1
0,66.8679,11.24765,16,1,0,56233,51,21397.92,1,3,4,4,4,4,2,4,3,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0
0,63.94696,7.279683,11,0,0,7958,85,43345.6,3,3,3,5,2,4,4,4,5,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
0,64.38615,12.64401,11,0,0,15171,18,12435.87,1,4,5,4,3,4,3,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,47.11262,11.21614,10,1,0,38383,47,11319.52,3,3,2,1,3,4,3,4,3,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
0,58.13967,8.434356,13,1,0,5490,36,20069.25,1,3,4,2,3,3,3,6,4,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1
0,61.91437,8.068417,16,1,1,17448,28,86463.61,3,4,3,3,3,4,3,4,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
0,51.74735,13.51278,9,1,0,650,35,37419.19,0,3,4,3,4,4,3,3,3,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
0,67.16748,6.744374,10,0,0,4395,70,37394.14,0,6,5,6,4,1,7,4,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1
0,65.86516,10.16834,13,0,0,904,78,52128.79,3,4,4,4,4,4,4,5,2,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1
0,46.86241,6.115577,6,1,0,970,32,12018.73,1,4,3,4,2,4,4,3,4,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1
0,68.28659,10.02423,13,1,1,14942,37,29952.37,0,2,3,3,3,3,4,3,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,59.14141,8.541154,11,0,0,300,52,26270.48,1,5,4,5,3,3,3,6,4,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1
0,64.28134,11.32266,11,0,0,14801,28,6057.28,2,3,2,3,4,3,3,3,4,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1
0,65.64436,10.46668,13,0,2,2057,62,76812.26,1,4,4,3,4,2,3,5,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,61.91633,12.96581,8,1,1,1153,58,8091.47,0,4,4,4,3,3,4,3,3,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1,69.91714,10.41254,10,0,1,121,57,27832.81,1,4,3,4,4,4,4,3,3,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1
0,41.3275,12.19054,14,2,0,108,34,39933.37,0,3,4,4,3,5,3,4,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1
0,56.5003,7.698265,13,0,0,1875,78,12246,3,4,2,4,2,2,4,3,2,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0
0,70.11539,11.29355,13,1,1,3662,44,31722.2,3,5,5,4,3,3,6,5,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,56.84758,8.162638,9,0,0,2390,43,99932.29,0,4,3,4,5,3,5,4,5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0,63.98562,7.156605,13,3,0,14634,66,35965.27,1,3,3,4,3,4,4,4,3,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1
0,55.58159,12.18386,10,1,0,1057,41,9789.41,0,2,4,3,4,2,2,4,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,62.33818,14.40171,15,2,0,2068,46,43736.4,3,4,3,3,4,3,4,5,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1
0,54.53013,11.73944,14,0,0,3934,89,54872.48,1,3,4,3,2,4,4,4,4,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1
0,67.58811,11.2113,17,0,1,18869,52,19533.16,0,1,3,3,3,5,2,3,4,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,70.02925,11.10249,15,2,0,28508,51,36262.17,1,4,4,3,4,3,4,3,3,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
0,62.2937,10.64008,10,0,2,581,20,29599.71,2,4,3,4,4,2,5,3,5,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0
0,55.29166,7.792609,9,1,0,770,77,21887.88,4,4,4,4,2,5,4,3,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
0,48.36469,8.951771,14,2,0,3547,72,17974.85,1,4,4,4,3,4,4,3,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,65.51344,8.203522,12,2,1,2473,70,27246.52,1,3,4,4,1,5,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1
1,48.00544,6.958282,8,0,0,583,59,22445.76,3,5,5,6,3,5,4,2,5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1
0,69.18745,13.4615,3,0,0,2072,81,46320.17,2,4,4,3,3,6,2,4,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
0,70.27195,8.029455,11,0,0,19141,76,28039.99,2,5,5,5,3,4,4,4,4,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0
0,67.70405,7.008718,9,0,0,40778,70,25666.63,0,4,5,3,5,4,4,3,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1
0,63.78532,8.520883,16,1,0,246,61,23595.65,4,3,3,3,3,4,4,3,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1
0,69.63521,11.10738,13,0,0,163,62,33446.77,1,3,4,4,4,2,4,3,2,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
0,51.35655,6.936363,10,0,1,11848,68,17235.3,4,4,4,5,3,4,2,4,4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
0,51.38074,8.553943,15,0,0,2860,75,31570.14,0,3,3,3,3,4,4,3,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1
0,68.67656,5.448899,13,1,1,1162,49,25371.48,4,3,2,3,5,3,3,3,4,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0
0,51.67996,13.4777,10,1,1,32257,54,42630.35,1,4,5,4,4,3,4,5,2,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1
0,63.25715,12.92389,11,0,0,745,41,21874.98,3,4,4,4,3,3,3,3,4,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0
0,55.36779,6.917469,6,1,0,1973,57,14636.41,6,5,4,4,4,4,5,5,5,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1,65.97991,17.03441,15,1,0,365,80,44608.56,0,6,7,4,4,3,4,4,4,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
0,58.3401,6.082661,10,2,0,1773,48,83831.61,0,2,2,3,3,4,2,2,2,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
0,54.51932,6.593316,14,0,0,3937,82,28028.85,7,4,5,3,4,2,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1,58.17852,12.17266,13,0,1,3853,75,29611.97,0,5,4,4,4,4,5,5,4,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1
0,67.44709,11.80989,13,1,0,41014,84,33883.79,4,6,5,5,2,3,6,3,4,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
0,69.22859,6.627375,10,1,2,42463,82,43826.83,3,3,4,4,3,5,2,3,3,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
0,66.57411,3.644552,13,1,0,2050,20,36004.39,0,4,3,3,5,2,5,4,4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
0,62.08636,8.7275,10,1,0,24089,39,11391.52,4,3,4,3,3,5,4,3,3,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1
0,45.69588,9.467795,17,0,0,2238,37,32947.81,4,5,4,6,4,4,4,3,3,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0,65.84526,8.97713,14,1,0,999,89,46337.92,2,3,3,3,4,3,3,4,3,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1
1,52.15024,8.383716,6,1,0,2389,63,20189.82,0,4,6,5,4,2,5,5,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
1,50.69374,7.06386,12,1,0,1011,76,42411.01,5,4,4,3,4,4,4,5,4,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0
0,66.64396,10.36513,12,3,0,29617,40,8434.43,4,2,3,2,3,5,2,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,48.77002,11.06785,17,2,0,2432,75,41305.22,6,4,4,4,5,2,3,3,4,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1
0,65.63224,8.185725,13,0,0,44641,26,20522.76,0,3,5,4,5,2,4,4,4,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0
0,50.53589,15.34081,7,2,0,271,50,22476.44,1,4,4,4,3,4,1,3,4,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0
0,60.1541,11.16856,11,1,0,6638,64,83910.59,0,4,2,3,4,4,3,3,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,57.16367,9.847624,12,2,1,3817,73,14181.4,1,1,3,2,5,3,3,2,4,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0
0,71.77654,15.44335,12,3,0,133,65,42953.62,1,3,2,2,4,4,2,2,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
0,71.88568,10.33234,11,0,0,0,24,85647.87,1,3,2,3,3,5,2,3,3,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0,60.06981,11.75848,10,1,0,988,32,61649.66,7,4,4,3,2,3,5,4,4,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
0,69.60418,4.399685,15,2,1,4179,89,68319.38,1,3,3,2,1,5,2,3,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
0,65.66053,5.218632,18,1,1,26838,69,21963.27,1,2,4,3,2,4,3,3,3,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1
0,57.66137,7.513758,12,4,0,27457,32,6636.93,0,4,3,4,3,5,4,3,4,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
1,69.70038,8.786155,11,2,0,18937,34,46502.45,3,2,3,4,3,1,5,6,4,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
0,45.72582,4.541255,8,0,1,2393,64,16652.32,2,3,3,3,4,4,4,3,5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
0,55.09556,9.06452,13,0,0,51003,75,19565.53,0,3,2,4,3,4,3,3,5,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,66.7439,12.78383,10,0,0,1766,47,11185.44,0,2,2,3,4,5,2,1,2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0
0,49.67473,7.711873,13,2,1,1280,59,68057.33,3,4,4,4,4,3,3,4,4,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
0,41.93978,12.22463,12,1,1,2047,66,19106.09,0,2,2,3,2,4,3,2,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0
0,57.6786,10.60642,8,3,0,3736,63,18438.94,1,3,4,3,4,3,4,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0,44.40526,12.14372,11,0,0,11123,67,18269.73,0,3,4,3,5,2,4,4,4,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0,69.66186,8.330085,13,0,0,53142,48,23778.28,3,5,5,4,4,4,5,4,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1
0,71.70793,14.98482,11,0,0,505,26,63352.12,0,3,3,3,3,4,4,2,4,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
0,46.2718,9.545938,15,2,0,20952,76,19546.62,3,3,2,2,3,4,3,3,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
0,45.92276,8.282234,8,0,0,161,58,18436.32,0,3,4,3,3,3,4,4,2,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
0,62.84168,7.891108,17,1,0,41563,53,44554.14,1,3,4,4,4,3,4,2,4,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
0,70.4936,12.36724,7,3,0,392,76,35415.95,0,3,3,4,4,4,3,4,4,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1
0,52.87464,11.79419,15,1,0,689,80,12473.92,0,3,4,4,3,4,5,5,4,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0
0,60.1501,7.763471,5,0,1,1068,30,38373.52,4,2,3,4,4,4,3,5,4,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
0,54.97976,11.28086,11,0,0,8981,71,92399.2,0,2,2,2,3,3,3,2,3,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
0,52.64455,8.565618,14,0,0,37080,67,17899.79,0,5,4,4,2,5,2,2,3,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,54.87839,11.54034,13,0,0,507,73,45512.2,1,3,3,4,3,3,3,4,5,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1
0,54.36032,10.71778,14,2,0,12908,55,12702.36,1,4,4,4,3,5,5,4,4,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
1,65.19187,8.130367,9,0,0,1134,76,25350.75,1,5,4,4,1,5,3,3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1
0,68.47117,6.909162,13,2,0,1446,76,29993.81,2,3,3,3,4,4,4,3,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
0,48.59906,9.644709,8,1,0,6039,61,43750.46,2,5,6,4,3,4,4,4,5,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0
0,57.527,14.8515,9,1,1,86,19,12378.01,4,3,3,3,4,3,2,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,69.22914,8.10792,12,0,0,202,88,82535.24,6,6,6,5,4,3,4,4,5,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
0,46.84844,9.894645,11,0,0,14989,31,23191.81,0,5,4,3,5,3,4,3,5,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
0,66.44706,8.816743,9,0,0,1599,65,37004.73,4,4,4,4,4,3,4,5,5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
0,64.52797,13.23123,7,1,0,103732,37,23239.84,0,5,4,4,5,2,4,4,5,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0
0,45.62851,11.7697,14,1,0,18074,55,14106.94,3,4,5,5,5,3,4,5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
0,58.59644,9.722124,14,1,1,778,54,52756.23,1,4,3,3,2,5,3,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
1,40.21109,5.982841,12,0,1,14659,78,83983.27,1,3,2,3,3,3,3,3,3,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1
0,65.93469,13.2899,8,3,1,25,51,30913.36,4,2,3,2,3,3,3,3,3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0,67.49463,10.03575,12,1,0,43461,85,22535.7,1,2,2,2,5,3,5,3,3,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1
0,44.57297,7.599065,14,0,0,843,43,21569.82,1,5,4,3,6,3,4,5,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,54.50263,8.775775,19,0,0,5823,23,70354.12,1,4,6,3,2,4,4,3,3,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
0,50.3835,10.96178,11,2,0,54,56,7203.02,0,3,3,3,5,4,3,2,2,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1
0,41.75833,10.08809,18,2,1,214,41,11388.33,3,3,3,3,4,4,3,2,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
0,71.32046,5.327354,7,5,1,294,53,10475.58,0,3,2,3,3,5,3,2,4,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
0,70.99616,6.307844,17,1,0,2723,67,32672.77,0,3,4,2,4,4,4,4,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
0,62.23314,5.818841,14,0,1,6823,65,52905.61,0,3,2,3,4,3,3,3,4,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
0,64.08859,9.485819,14,2,0,8774,30,2468.7,1,4,4,3,3,4,4,3,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
0,45.96907,11.36276,17,0,0,913,22,17563.31,1,2,3,3,5,3,3,5,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
0,60.16674,11.60075,9,2,1,17334,36,31962.04,1,4,5,4,3,5,4,4,5,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1
0,51.53345,11.06332,14,1,0,3353,70,52171.43,1,4,3,4,5,2,4,4,3,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0
0,51.53674,10.67482,10,2,0,2240,23,37542.28,3,2,2,3,4,3,5,3,2,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
