Churn,Children,Income,Outage_sec_perweek,Yearly_equip_failure,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,InternetService_DSL,InternetService_Fiber_Optic,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Contract_Monthly,Contract_One_Year
0,0,29267.03,11.83986,1,1,0,1,1,0,1,1,0,1,60.50817,0,1,0,0,0,0,0,1,0
0,2,38594.57,11.81333,1,1,0,1,1,0,1,0,1,1,59.53457,0,0,0,0,0,0,0,1,0
0,4,69199.04,8.647466,1,1,0,0,1,0,1,0,0,0,71.12849,0,0,0,0,0,0,0,1,0
0,0,24592.08,9.83918,1,0,0,0,1,0,0,1,1,1,67.78399,0,1,1,0,0,1,0,1,0
0,1,9743.36,9.573925,0,1,0,0,1,0,0,1,0,0,51.60705,0,1,1,0,1,0,0,1,0
0,2,39116.35,7.085401,1,1,0,1,1,1,1,1,1,1,62.4542,0,1,0,0,1,0,0,1,0
0,2,23908.68,14.86709,0,1,0,0,0,1,0,0,1,0,60.21411,0,1,0,0,1,0,0,0,0
0,6,74269.41,12.06821,0,1,0,0,0,0,1,0,1,0,47.1766,1,0,1,0,0,0,1,1,0
0,2,40818.88,7.846047,1,1,0,1,0,0,1,0,1,0,51.92063,0,1,0,0,0,0,0,0,0
0,1,43464.06,7.721397,0,1,1,0,1,0,1,1,1,0,54.09544,0,0,1,0,0,0,0,1,0
0,2,50967.01,5.43532,0,0,1,0,0,1,1,1,0,0,57.98413,1,0,0,0,0,0,0,0,0
0,1,87775.72,14.18172,0,1,1,0,1,0,0,0,0,0,62.60438,1,0,0,1,0,0,0,1,0
0,1,42200.42,15.52293,2,1,1,0,1,0,0,0,0,0,42.04904,1,0,1,0,0,1,0,1,0
1,0,8517.87,7.843571,1,0,0,0,1,1,0,1,1,1,62.71718,0,1,0,1,0,0,0,1,0
0,0,17271.98,14.32421,0,1,0,0,0,0,1,1,0,1,47.4649,1,0,0,0,1,0,0,1,0
1,0,55223.1,11.31332,1,1,1,1,1,1,0,1,1,1,63.38783,1,0,0,0,0,0,0,1,0
0,1,37327.76,11.42906,1,1,0,0,0,0,1,0,0,1,56.15392,0,1,0,0,1,0,0,1,0
0,3,26449.68,9.343467,2,1,1,0,1,1,1,1,1,1,62.13428,1,0,0,0,0,1,0,0,0
0,2,83829.32,8.890323,0,1,1,0,0,1,0,0,0,1,64.25291,1,0,0,0,1,0,0,0,0
0,4,51834.27,8.372112,0,1,1,0,0,0,0,0,0,0,46.38454,0,0,1,0,0,0,1,0,0
0,2,24548.06,7.382379,0,1,1,1,0,0,0,1,0,0,62.53352,0,1,0,0,0,0,0,0,1
0,3,35021.59,8.217405,1,1,1,0,1,1,0,1,0,1,38.29305,0,1,0,0,0,0,0,0,1
0,1,12558.05,9.257433,1,1,0,0,0,1,0,1,1,0,50.62244,0,1,0,0,0,1,0,0,1
0,4,41466.61,7.542706,2,1,1,0,0,1,1,0,0,1,64.88052,1,0,0,1,0,0,0,1,0
0,7,12835.28,5.646097,0,1,1,1,0,0,0,0,0,1,45.66396,0,1,1,1,0,0,0,1,0
0,2,30006.94,7.929892,1,1,0,0,0,0,0,1,0,1,69.59341,1,0,1,1,0,0,0,1,0
0,1,17583.94,14.38703,2,1,1,1,0,1,1,1,0,1,71.13694,0,1,1,0,0,0,1,0,0
0,7,81130.95,10.76023,1,1,1,0,0,0,0,0,0,1,41.23951,0,0,0,0,0,0,0,0,1
0,1,26005.03,13.80292,0,1,0,1,0,0,0,1,0,0,49.20691,0,1,1,0,0,0,0,1,0
0,1,71822.03,10.14717,0,1,0,1,0,0,1,0,1,1,66.31761,1,0,0,1,0,0,0,1,0
0,1,15426.3,9.718559,0,1,0,0,1,0,0,0,0,0,71.40954,0,1,1,1,0,0,0,0,1
0,2,29567.14,9.93934,0,1,1,0,0,0,1,0,1,1,58.96403,1,0,1,0,0,0,0,1,0
0,4,19869.24,13.34793,0,1,1,0,1,1,1,0,0,0,60.72007,0,1,1,0,0,0,0,0,0
0,3,18001.12,13.0464,1,1,1,0,0,1,0,0,0,1,61.46188,1,0,0,0,0,1,0,1,0
0,1,7742.36,8.372268,0,1,0,1,0,0,1,0,1,1,55.09485,1,0,0,0,1,0,0,1,0
0,0,28768.29,9.075447,1,1,0,0,1,0,0,0,0,1,40.53237,0,1,1,0,0,1,0,0,0
0,3,11311.31,5.218697,0,1,0,0,0,0,0,0,0,1,71.26615,0,1,1,0,1,0,0,0,0
0,2,13102.29,4.812688,1,1,1,0,0,0,0,0,0,1,51.36891,0,1,1,1,0,0,0,1,0
1,0,10889.01,11.07583,1,1,1,0,1,0,0,1,1,1,52.17851,1,0,1,0,0,0,0,1,0
0,2,11491.42,10.49877,0,0,1,0,1,0,0,1,1,0,66.50713,0,0,0,1,0,0,0,0,0
0,4,12537.81,12.24576,1,1,0,0,1,0,0,1,0,1,51.99282,1,0,1,0,1,0,0,1,0
0,4,29161.56,8.373351,0,1,1,0,0,1,1,0,1,1,68.93363,0,1,1,1,0,0,0,0,0
0,2,41311.65,4.859953,0,1,0,0,1,0,0,0,0,1,67.53691,0,1,0,0,0,1,0,1,0
0,4,17893.93,4.248599,0,1,0,0,1,0,0,1,0,1,65.77898,0,0,0,0,0,0,0,0,1
0,0,11575.14,13.52153,0,1,0,1,1,1,1,0,1,1,64.48578,0,1,0,0,1,0,0,0,1
0,1,37039.36,7.400824,0,1,1,0,1,0,1,1,1,1,68.68812,0,1,0,1,0,0,0,0,0
0,0,46051.44,13.84425,0,0,0,0,0,0,1,1,1,0,64.79987,1,0,0,0,1,0,0,1,0
0,2,42539.6,12.88571,0,1,0,0,0,0,1,0,1,1,66.70002,0,1,1,0,0,0,0,0,1
0,4,9374.34,5.180762,0,1,1,0,0,0,1,0,0,0,55.40847,0,1,0,0,0,0,1,1,0
0,1,20114.83,11.22071,1,1,1,0,1,0,0,1,0,1,58.52385,0,1,0,0,1,0,0,0,1
0,4,8361.24,11.75222,2,1,1,0,0,0,0,0,1,0,69.12212,0,1,0,0,0,1,0,0,0
1,7,12555.95,7.611319,0,1,1,0,1,1,0,1,1,1,70.7555,1,0,1,1,0,0,0,0,0
0,4,13837.86,11.84312,1,1,0,0,0,0,1,0,1,1,62.23897,1,0,0,1,0,0,0,1,0
0,4,22802.9,5.781365,0,1,0,0,1,0,0,1,0,1,48.27562,1,0,1,0,0,0,1,1,0
0,2,33364.77,6.946895,0,1,0,1,0,1,0,0,0,0,69.31577,0,1,0,0,0,0,0,0,0
1,0,14382.5,10.73266,1,1,1,1,1,1,0,1,0,1,43.87969,0,1,0,1,0,0,0,1,0
0,1,82983.69,10.97278,0,1,1,0,1,1,1,1,0,1,60.99965,0,1,1,1,0,0,0,1,0
0,0,57552.49,10.26236,0,1,0,1,1,0,0,0,0,0,57.60401,0,1,1,0,0,0,0,1,0
0,0,1935.7,4.188314,0,1,0,0,0,1,1,0,1,0,65.27026,0,0,0,1,0,0,0,0,1
0,3,11955.52,8.86123,0,1,1,1,0,0,0,0,1,0,68.61891,1,0,0,0,0,1,0,0,0
1,0,19329.4,6.945119,0,1,1,0,1,1,0,1,1,1,47.60481,0,1,0,1,0,0,0,1,0
0,2,34710.68,6.762606,0,1,0,0,0,0,1,0,1,0,68.47424,0,1,0,0,0,0,0,1,0
0,2,30964.02,10.67431,0,1,0,0,1,1,0,1,1,1,62.78883,0,1,1,1,0,0,0,1,0
1,0,44511.9,2.809005,0,1,1,0,1,1,0,1,1,0,61.48122,0,0,0,0,0,0,1,1,0
0,1,29670.11,14.45854,1,0,1,0,1,0,1,1,0,1,70.42068,0,1,0,0,0,0,1,1,0
0,5,21046.8,12.53937,1,1,0,1,0,0,0,0,1,0,67.10773,0,0,0,0,0,0,1,1,0
0,0,40885.91,7.489466,1,0,0,1,0,0,0,0,1,0,60.31971,0,1,1,0,0,0,1,1,0
0,1,11288.95,9.502103,1,0,0,1,0,0,0,1,0,0,70.56821,0,1,1,0,0,0,0,1,0
0,6,10795.57,17.6619,0,1,0,0,1,0,1,0,1,1,50.71608,0,0,0,0,0,0,0,0,0
0,4,18961.05,11.62638,2,1,0,0,1,0,1,0,0,0,70.77383,0,1,1,0,0,0,1,1,0
0,3,56565.69,5.95531,0,1,1,1,0,0,1,0,0,0,63.9264,0,1,0,0,1,0,0,1,0
0,0,8167.63,11.78919,0,1,0,0,0,1,0,0,1,0,71.59439,0,0,1,0,1,0,0,1,0
0,1,75515.78,5.763324,0,1,1,0,0,0,1,1,0,1,71.05361,1,0,1,1,0,0,0,0,0
0,0,37399.88,9.040573,0,1,0,0,0,0,1,1,0,0,58.73457,1,0,0,0,0,0,0,0,0
0,1,60276.48,7.338928,0,1,0,0,1,0,1,1,0,1,68.20321,0,0,1,0,0,0,0,1,0
0,1,58545.72,7.854625,1,1,0,0,1,1,1,1,0,0,60.93346,1,0,0,0,0,1,0,0,0
0,0,21423.42,13.24732,0,1,1,0,0,0,0,0,0,1,58.57249,0,0,1,1,0,0,0,1,0
0,3,53979.72,8.152813,1,1,0,0,1,0,1,0,0,1,55.68741,0,0,1,0,0,0,0,0,1
0,6,34343.05,14.22857,1,1,0,1,1,1,1,0,1,1,69.5048,0,0,1,1,0,0,0,0,1
0,0,19606.42,12.77384,0,1,0,0,1,0,0,1,1,0,62.89177,0,0,0,0,0,0,0,0,0
0,1,6025.06,12.99584,0,1,1,1,1,0,1,0,1,0,53.60305,0,1,0,0,1,0,0,1,0
0,2,24326.72,5.585927,0,1,1,0,1,0,0,1,1,1,52.71022,0,1,1,0,1,0,0,0,1
0,0,12654.73,7.979052,0,1,1,1,0,0,1,1,1,0,64.56029,0,0,1,0,0,0,1,1,0
0,2,72425.99,10.5195,2,1,0,1,1,1,0,1,0,1,51.9647,1,0,1,0,0,1,0,1,0
0,5,21326.64,7.405549,0,1,0,1,1,0,1,0,1,0,58.51928,1,0,0,1,0,0,0,1,0
0,3,8208.47,10.77795,0,1,1,1,1,0,1,1,0,0,69.24664,0,1,0,1,0,0,0,1,0
0,3,3196.26,9.954987,1,1,1,0,1,0,0,1,0,0,71.53606,1,0,0,0,1,0,0,1,0
0,1,65768.17,13.55541,0,1,1,0,1,0,0,1,1,1,69.74686,1,0,1,0,0,0,0,0,0
0,3,11624.31,11.71253,0,1,0,0,1,1,1,0,0,0,55.48531,1,0,0,1,0,0,0,1,0
0,4,19603.48,7.38333,0,1,0,0,0,0,1,0,0,0,68.69992,1,0,0,0,0,1,0,0,0
0,0,38501.46,8.890456,0,1,1,0,0,0,1,0,0,0,50.55452,0,0,0,1,0,0,0,1,0
0,2,19418.81,11.12162,0,1,0,0,0,0,1,0,1,1,58.0434,1,0,0,0,1,0,0,1,0
0,0,12262.31,9.073098,0,0,0,1,1,0,0,0,0,0,61.18471,1,0,0,0,1,0,0,0,0
0,1,11681.78,9.425466,0,1,1,1,0,0,0,1,1,1,70.19945,0,1,1,0,0,0,0,0,1
1,1,35917.89,8.024894,1,1,0,0,1,0,1,1,1,0,56.76973,0,1,1,1,0,0,0,1,0
0,1,45362.56,5.011995,0,1,0,1,1,1,0,0,0,1,42.02106,0,0,0,1,0,0,0,0,0
0,3,28435.25,11.58921,0,1,0,1,1,0,0,1,1,1,59.59171,0,1,0,0,0,0,1,1,0
0,0,44290.52,6.833444,0,1,1,0,0,0,0,0,0,0,58.90417,0,1,1,0,0,1,0,1,0
0,3,3686.27,14.55875,1,1,1,1,0,1,0,0,1,0,55.64344,1,0,0,0,0,1,0,0,1
0,0,22289.83,6.732913,1,1,1,1,0,0,1,0,0,0,37.90754,1,0,0,1,0,0,0,0,0
0,6,42242.38,7.01939,0,1,1,1,0,0,0,1,1,0,65.87966,1,0,0,1,0,0,0,1,0
0,1,13265.39,8.377711,0,1,0,0,0,0,0,1,0,0,60.05643,0,1,0,0,0,0,1,1,0
0,1,59814.41,4.794991,0,1,1,0,0,1,0,1,1,1,63.53539,1,0,0,0,0,0,0,1,0
0,1,41066.46,9.467504,0,1,0,0,1,1,1,0,0,1,59.47229,0,1,1,0,0,0,1,1,0
0,2,23288.67,15.27908,0,1,0,0,0,1,1,0,0,1,46.55186,0,1,0,0,0,0,1,0,1
0,5,49062.06,10.93632,0,1,1,1,0,0,0,0,0,1,65.28923,1,0,0,1,0,0,0,0,0
0,0,9682.42,9.161659,0,1,0,1,0,0,0,0,0,1,63.58076,0,1,1,1,0,0,0,0,0
0,1,57339.59,8.890401,0,1,1,1,0,1,0,0,1,0,71.96235,0,1,0,0,0,0,0,0,0
0,0,53330.75,12.78548,0,1,0,0,0,0,0,0,1,0,65.11343,0,1,1,0,1,0,0,1,0
0,3,56175.87,7.87323,0,1,0,1,0,0,0,0,1,1,55.42799,0,1,1,0,1,0,0,1,0
0,1,59221.64,10.37246,1,1,0,0,1,1,0,1,1,1,54.40563,0,1,1,0,1,0,0,1,0
0,3,75008.28,11.33748,0,1,0,0,1,0,0,1,0,1,52.8369,0,1,0,0,0,1,0,0,1
0,0,47386.97,6.537862,0,1,1,1,0,0,1,1,0,0,54.28949,1,0,0,0,0,1,0,0,0
0,3,41971.87,12.20292,1,1,0,0,1,1,0,1,1,1,57.87473,1,0,1,1,0,0,0,0,0
0,4,56783.12,6.337104,0,1,1,1,1,0,1,1,0,0,66.35321,1,0,1,0,1,0,0,1,0
0,1,22810.25,10.42801,1,1,0,0,0,0,0,0,0,1,46.75485,0,1,1,0,0,0,1,1,0
0,0,73067.65,10.98887,1,1,1,0,0,1,0,1,1,0,48.42652,0,1,1,0,0,0,1,0,0
0,0,11718.07,10.84742,0,1,0,1,1,1,0,1,1,0,58.89646,1,0,1,0,1,0,0,1,0
0,0,24366.76,14.98804,0,1,1,1,0,1,0,1,0,1,70.52668,1,0,1,0,0,0,0,1,0
1,4,42760.04,5.65608,0,1,0,1,1,1,0,1,1,1,71.64551,1,0,1,0,0,0,0,1,0
0,0,90780.38,10.04844,0,1,1,0,1,1,0,0,1,1,39.23505,1,0,1,0,0,1,0,0,0
0,1,40412.56,8.671001,0,1,1,1,1,0,0,1,1,1,67.15929,1,0,1,0,0,1,0,0,1
0,0,59357.03,11.37971,0,1,1,0,0,1,1,0,0,1,64.25764,0,0,0,0,0,0,0,0,0
0,1,25392.45,15.46358,1,1,1,1,0,0,0,1,0,0,67.89973,0,1,1,1,0,0,0,1,0
0,4,100050,14.12923,0,1,0,0,0,0,0,0,1,1,68.54375,0,1,0,0,0,1,0,0,0
0,0,24685.33,10.34703,2,1,1,1,1,0,0,1,1,1,56.32657,0,0,0,0,0,1,0,0,0
0,7,47296.5,10.35811,0,1,0,1,1,1,0,1,0,0,47.40118,0,0,0,1,0,0,0,1,0
0,0,10151.14,7.191449,0,1,1,0,0,0,0,1,0,1,39.83368,0,0,1,0,1,0,0,1,0
0,2,33392.44,9.789614,2,1,1,0,1,1,0,1,0,0,51.59283,0,1,0,1,0,0,0,0,1
0,3,39855.68,9.986224,0,1,0,1,0,0,0,0,0,0,71.12681,1,0,0,0,0,0,0,0,1
0,2,43029.53,14.22477,0,1,0,0,0,0,1,1,0,0,59.28121,0,0,0,0,0,1,0,0,1
0,0,11668.78,8.723293,0,1,1,1,0,0,1,0,1,0,68.14328,0,0,1,0,0,0,1,1,0
0,0,28928.83,4.360031,0,1,1,0,0,1,1,1,0,1,63.20833,1,0,1,0,0,0,0,1,0
0,3,16499.16,13.46568,1,1,1,1,1,0,1,0,1,1,71.21292,0,1,0,0,0,0,0,1,0
0,0,81087.13,13.08874,0,1,0,0,0,1,1,1,0,1,43.5663,1,0,1,1,0,0,0,1,0
0,1,22019.29,5.209809,1,1,0,1,0,0,0,0,1,1,59.78823,0,1,1,0,0,0,1,0,0
0,1,36932.56,2.355031,0,1,0,0,0,0,0,0,0,0,52.20049,1,0,0,1,0,0,0,1,0
0,5,17354.74,9.987515,1,1,0,1,0,1,0,1,0,0,55.02079,0,1,1,0,0,0,1,1,0
0,3,63080.18,12.53304,0,1,1,0,1,0,0,1,0,1,53.58396,0,1,1,0,0,1,0,1,0
0,0,26959.95,16.02815,2,1,1,0,1,0,0,0,0,1,66.22321,0,0,0,1,0,0,0,1,0
0,2,67649.91,8.818908,0,1,0,1,0,0,0,0,0,0,51.80774,0,1,1,0,1,0,0,0,0
0,3,53901.68,10.40897,1,1,0,0,0,0,0,1,0,1,65.32158,0,1,0,0,0,0,1,0,0
0,1,21224.38,10.77302,0,1,1,1,0,0,1,1,1,1,70.66533,0,1,1,1,0,0,0,0,0
0,1,14634.81,12.95729,0,1,1,0,0,0,0,1,1,1,54.11361,0,1,1,0,0,0,0,0,0
0,1,63669.74,7.691997,2,1,1,0,1,1,1,0,0,0,64.20551,0,0,1,0,0,1,0,1,0
0,1,67040.96,7.530198,1,1,0,0,0,1,0,0,1,0,58.36296,0,1,0,0,0,1,0,1,0
0,0,44847.15,13.7101,0,1,0,0,1,1,1,0,1,1,43.98704,0,0,0,1,0,0,0,1,0
0,0,93474.78,10.06,1,1,0,0,0,1,1,0,1,1,54.99066,0,0,1,1,0,0,0,1,0
0,3,67637.17,6.605824,0,1,1,1,0,1,0,1,1,0,53.62789,1,0,0,0,0,0,0,1,0
0,3,41190.38,12.75193,0,1,0,1,1,1,1,0,0,0,59.29358,0,1,1,1,0,0,0,1,0
0,0,73700.77,15.02435,1,0,0,1,0,1,0,1,1,1,71.58757,0,0,0,0,0,1,0,1,0
1,1,52772.29,7.669681,0,1,1,0,1,0,0,1,1,1,42.47353,1,0,1,0,0,0,1,1,0
0,1,57801.81,10.39446,0,1,1,0,0,1,1,1,1,0,57.68543,0,0,0,0,0,0,0,0,0
0,3,23942.2,6.48996,0,1,0,0,1,0,0,0,0,1,66.77433,0,0,1,0,1,0,0,0,1
0,2,23101.59,3.081914,0,1,0,0,1,1,1,1,1,0,63.6336,0,1,0,0,0,1,0,0,0
0,0,15397.08,9.942912,0,1,0,1,0,0,1,1,0,1,55.9975,0,0,1,0,1,0,0,1,0
0,2,63016.28,10.76049,0,1,0,1,1,0,0,1,1,0,56.841,0,0,1,0,0,0,0,0,0
0,0,15125.59,9.129946,0,1,0,0,1,1,0,1,1,0,70.47803,1,0,0,0,0,0,0,0,1
0,1,10317.99,14.34662,0,1,1,0,0,1,1,0,1,0,60.74786,1,0,1,0,0,0,1,0,1
0,6,63887.79,13.09197,1,1,1,0,1,0,0,0,1,1,60.42253,1,0,1,0,0,0,0,0,1
0,1,76930.11,13.04428,0,1,0,0,1,1,1,0,1,0,69.44504,1,0,1,0,0,0,1,0,0
0,3,21299.93,11.71373,0,1,0,0,1,1,1,0,0,0,53.25801,0,1,0,1,0,0,0,0,0
0,2,49613,7.862148,1,0,0,0,1,0,1,0,1,1,63.43387,1,0,0,0,0,0,1,1,0
0,4,68056.48,13.57908,0,1,1,0,1,1,0,0,0,0,53.48684,0,1,0,0,0,0,1,1,0
0,3,2353.79,7.814343,0,1,0,0,1,0,1,1,1,1,59.12149,0,0,1,0,0,1,0,0,0
0,1,57567.11,10.20182,1,1,1,0,1,0,1,1,1,1,70.43935,0,1,1,0,0,0,0,0,1
0,4,60053.46,6.620739,0,1,1,1,0,1,1,1,1,0,61.12237,0,1,0,0,0,0,1,0,0
0,2,51231.14,11.73621,0,1,0,1,0,0,1,1,0,0,61.17556,0,0,1,0,0,0,1,1,0
0,1,10155.82,6.419792,1,1,1,0,0,0,0,0,0,1,65.38222,0,1,1,0,0,0,1,1,0
1,0,41081.57,9.776467,0,1,1,0,0,1,1,1,1,0,67.93803,1,0,1,0,0,0,1,1,0
0,2,30174.37,13.25453,0,1,0,0,1,1,0,0,0,0,69.30616,0,1,0,1,0,0,0,1,0
0,3,12717.4,7.97879,2,1,1,0,0,0,0,0,1,1,51.77932,1,0,0,0,1,0,0,0,1
1,2,12269.77,6.464118,2,1,1,1,0,1,0,1,1,0,56.18852,0,1,1,0,0,0,0,1,0
0,2,25861.04,9.937,0,1,0,0,0,1,0,0,0,1,69.72684,0,1,0,0,0,0,1,1,0
0,0,55089.98,5.172359,0,1,0,0,0,1,1,0,0,1,62.21879,0,1,0,1,0,0,0,0,1
1,4,47598.12,11.24961,0,1,1,1,1,1,1,1,1,0,58.82987,0,0,1,1,0,0,0,1,0
0,1,29048.41,4.429676,1,1,0,0,0,0,1,0,1,1,53.13455,0,1,0,0,0,0,1,0,0
0,0,34090.55,9.479182,0,1,1,0,0,0,1,1,0,1,56.05193,0,1,1,0,0,0,0,0,0
0,0,54102.22,6.897465,0,1,0,0,0,0,1,0,0,1,71.13774,1,0,0,0,0,0,0,0,0
0,2,49645.28,7.969166,1,1,0,0,1,1,0,0,0,1,57.71425,0,0,1,0,0,1,0,1,0
0,2,57981.64,7.784294,0,1,0,1,1,0,0,1,1,0,50.3804,0,0,0,0,0,0,1,0,1
0,1,14545.96,8.644559,0,1,1,1,0,0,0,0,0,1,43.52477,0,0,0,0,1,0,0,1,0
0,0,15843.72,8.773524,0,1,1,1,0,0,0,0,0,1,63.22009,0,1,0,0,0,0,1,1,0
0,1,36472.39,8.702949,1,1,1,0,0,1,0,1,1,1,60.91995,0,0,0,0,1,0,0,0,1
0,1,15551.28,6.838102,0,1,0,0,1,0,1,1,0,1,56.71742,0,1,0,0,0,0,0,0,0
0,1,34580.07,14.8692,0,1,1,0,0,0,1,1,1,1,65.50686,1,0,1,0,1,0,0,1,0
0,3,17259.33,11.84765,0,1,0,0,0,1,0,1,0,1,46.15653,0,0,0,0,0,0,0,1,0
0,3,23005.6,12.13544,1,1,0,0,1,0,1,0,1,1,64.2738,1,0,0,0,0,0,0,1,0
0,0,43301.18,11.05814,0,1,0,0,0,1,0,1,0,1,65.44503,1,0,0,0,1,0,0,0,0
0,3,11981.42,9.015171,0,1,0,0,1,1,1,1,0,1,51.88253,0,0,1,0,0,1,0,1,0
0,1,94513.15,8.661484,2,1,1,0,0,0,0,0,1,1,50.55291,1,0,1,0,0,0,0,0,1
0,1,40248.27,10.30981,1,1,0,0,1,0,1,0,0,1,69.98687,0,1,1,0,0,1,0,0,0
0,3,38488.68,12.47355,1,1,1,0,0,0,0,0,1,1,58.72004,0,1,0,0,0,0,0,0,0
0,4,12785.8,8.489319,0,1,0,1,0,0,0,1,0,1,65.03219,0,1,1,0,0,1,0,0,0
0,3,86197.3,8.801901,0,1,0,1,0,0,0,1,1,0,60.51339,1,0,1,1,0,0,0,0,0
0,0,10040.11,11.87571,1,1,1,0,1,1,0,1,0,1,54.28874,0,1,1,0,0,0,0,1,0
0,0,28248.49,12.71852,1,1,1,0,0,1,0,0,0,1,71.12545,0,0,0,0,1,0,0,1,0
0,5,33144.92,11.41366,0,1,0,0,0,1,0,1,1,0,54.30563,0,1,0,0,0,0,0,0,0
0,4,13596.02,15.30646,0,1,1,0,0,1,1,0,1,0,48.85809,1,0,1,0,1,0,0,0,0
0,0,33855.49,14.2471,0,1,0,1,1,1,1,1,0,0,71.76656,0,1,0,0,0,1,0,1,0
0,0,9800.21,8.262437,0,1,1,0,0,0,1,0,0,1,71.65648,1,0,1,1,0,0,0,0,1
0,1,50817.75,11.02449,1,1,0,1,1,0,0,1,0,1,64.61898,0,0,1,0,0,0,0,0,1
0,1,27917.73,10.5117,0,1,1,0,0,1,0,0,0,1,69.35043,0,1,1,1,0,0,0,1,0
0,1,31172.22,11.31757,0,1,1,1,0,0,0,1,1,0,69.91998,0,1,1,1,0,0,0,1,0
0,0,25113.66,13.76494,0,1,0,0,1,1,0,0,0,1,67.11209,1,0,1,0,0,0,0,1,0
0,4,17231.33,8.967487,1,1,1,0,1,0,0,1,0,0,58.23259,0,1,0,1,0,0,0,0,0
0,0,68152.47,10.4889,0,1,0,0,0,1,0,1,1,0,52.76138,0,0,1,0,1,0,0,1,0
0,6,38482.34,4.315261,1,1,0,0,0,1,1,0,0,1,68.86595,1,0,0,1,0,0,0,1,0
0,0,41556.64,9.351682,0,1,1,0,1,0,0,0,0,1,68.99606,0,1,0,0,1,0,0,1,0
0,1,92083.74,9.295219,0,1,0,0,1,0,0,0,1,0,62.42321,0,1,1,0,1,0,0,1,0
0,7,20750.19,8.547312,1,1,0,0,0,0,1,1,1,1,46.23456,0,1,0,1,0,0,0,1,0
1,1,16316.98,11.15522,0,1,1,0,1,0,1,1,1,1,68.7816,1,0,1,0,0,1,0,1,0
0,1,59570.42,10.09755,0,1,1,0,1,1,0,1,1,0,64.1745,0,1,1,0,1,0,0,0,0
0,2,26364.52,4.838589,0,1,0,1,1,0,1,0,1,0,62.86571,1,0,1,0,1,0,0,1,0
0,2,36126.72,12.73968,0,1,1,1,0,0,0,0,0,1,67.84553,0,0,1,0,0,0,0,1,0
0,0,95509.68,6.652008,0,1,0,0,0,0,0,1,0,1,64.49231,1,0,1,0,1,0,0,1,0
0,4,67068.72,11.52123,0,0,0,0,0,0,1,0,1,1,62.70815,0,0,1,0,0,1,0,0,1
0,0,32495.96,12.69031,1,1,0,1,0,1,1,1,0,1,70.49442,1,0,1,0,0,0,0,1,0
1,1,9384.69,12.75083,0,1,0,0,1,0,0,1,1,0,48.84821,1,0,0,0,1,0,0,1,0
0,0,45316.27,11.80588,0,1,1,1,1,0,0,0,1,0,68.49174,1,0,0,0,0,1,0,0,1
0,0,12458.49,16.19881,0,1,0,1,0,1,0,1,1,0,59.48026,1,0,0,0,0,1,0,1,0
0,0,4660.45,7.757951,2,1,0,1,0,1,1,0,1,0,42.59461,0,1,0,0,0,0,1,0,1
0,3,11628.95,9.225774,0,1,1,0,0,0,0,1,0,1,57.07243,1,0,1,0,0,0,1,1,0
0,0,9193.97,14.61358,1,1,0,0,0,0,0,0,0,1,52.37668,0,1,1,0,1,0,0,1,0
0,2,7977.67,12.63277,1,1,1,0,0,0,1,0,1,0,49.45192,0,0,0,0,1,0,0,1,0
0,2,11116.97,11.06487,0,1,1,0,1,1,1,1,0,1,65.90788,0,0,0,0,1,0,0,0,1
0,4,11738.87,13.82399,0,0,0,0,0,0,0,1,1,1,68.22677,1,0,1,0,0,0,1,0,1
0,0,27422.23,10.46708,0,0,1,1,0,0,0,0,0,0,38.14529,0,1,0,1,0,0,0,1,0
0,1,31959.4,11.8759,1,1,1,0,0,0,0,0,1,0,63.03296,0,1,0,0,0,1,0,1,0
0,3,16271.47,8.690721,2,1,0,0,0,0,0,0,0,1,68.75872,0,1,1,0,0,0,0,1,0
1,3,95064.28,9.867609,1,1,1,1,1,0,1,1,1,1,70.49752,1,0,0,0,1,0,0,1,0
0,1,16283.13,8.037899,0,1,1,0,1,1,0,1,0,1,60.98712,1,0,1,0,0,1,0,0,1
0,0,81288.92,8.050811,0,0,0,0,0,0,0,0,1,1,71.45681,0,1,1,1,0,0,0,1,0
1,1,15679.34,8.840278,0,1,0,0,0,0,1,1,1,1,47.27475,1,0,0,0,1,0,0,1,0
1,2,9724.88,13.38666,1,1,0,0,0,1,1,1,0,0,63.00932,1,0,0,0,1,0,0,1,0
0,1,36088.07,8.729941,0,1,0,1,0,1,0,0,0,1,62.71074,0,0,0,1,0,0,0,0,0
0,1,53714.51,8.396286,0,1,1,0,1,0,1,0,1,0,68.59815,0,1,1,0,0,0,1,1,0
0,3,60461.6,10.88242,0,1,1,0,0,1,1,0,0,1,45.82729,0,0,1,0,1,0,0,1,0
0,2,6047.31,5.920795,0,1,1,1,1,0,0,0,1,1,64.99061,0,1,0,0,0,1,0,0,1
0,2,18143.49,8.67513,0,1,1,0,0,0,0,0,1,1,69.44118,0,1,0,0,0,1,0,1,0
0,0,34414.35,13.96183,0,1,0,0,1,0,0,0,0,1,55.7768,1,0,0,1,0,0,0,1,0
0,1,82450.93,17.44896,0,1,1,0,1,1,0,0,0,1,59.83107,0,1,1,0,0,0,1,0,1
