"MonthlyCharge","Tenure","Children","Age","Email","Population","Bandwidth_GB_Year","Port_modem","Tablet","InternetService_Fiber_Optic","InternetService_DSL","Phone","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
172.4624,70.67216,1,33,11,41107,6262.849668,1,0,1,0,0,1,0,0,0,1,0
152.5104,53.48518,1,68,14,1020,4999.929364,1,1,0,1,1,1,0,1,1,0,0
114.9658,52.98326,3,58,9,48833,4645.007236,1,0,0,0,1,0,0,0,0,0,1
160.0122,55.97115,2,38,11,2000,4934.232191,0,0,0,0,1,0,1,1,1,0,0
147.4601,61.16662,4,35,5,2472,5278.074401,0,0,1,0,1,0,1,0,1,0,0
255.1198,61.68428,1,87,13,2732,6000.369501,0,1,0,1,1,0,1,0,1,1,1
212.6415,70.62749,4,65,11,2689,6863.899773,1,1,0,1,1,0,0,1,1,1,1
129.995,65.39301,6,28,9,18252,5942.9188,1,1,0,0,0,0,0,1,1,1,0
162.4713,65.25688,0,57,13,1056,5651.976417,1,0,1,0,1,0,0,1,1,1,0
195.0062,56.74758,1,68,13,458,4947.739322,1,0,1,0,1,1,1,1,1,0,0
127.4601,59.22886,3,33,12,948,5590.851555,0,0,0,1,1,0,1,0,1,0,0
149.9621,49.61348,5,30,13,188,4608.31316,1,0,1,0,1,0,0,1,0,1,0
169.9447,66.9099,0,69,10,245,5683.50493,0,0,1,0,1,0,0,0,0,1,0
159.9642,63.63151,0,33,11,2082,5626.901599,0,1,0,0,0,0,1,0,0,1,0
129.9621,53.42523,0,52,10,3014,5108.08077,0,0,0,1,1,0,0,1,0,1,0
232.652,70.19371,4,84,11,2989,6457.18973,0,1,0,0,1,1,1,0,0,1,1
194.9882,54.94221,1,51,4,24628,4999.200658,1,1,1,0,1,1,0,1,0,0,1
242.6143,41.56439,0,56,14,253,3937.196959,1,1,1,0,1,0,1,0,1,1,1
219.9902,41.95888,1,30,16,2738,4103.440109,0,0,1,0,1,1,1,1,1,1,0
192.4705,69.97129,4,78,9,19527,6159.279047,0,0,1,0,1,0,0,1,0,0,1
197.484,71.94498,3,76,12,453,6879.458804,1,0,0,1,1,1,1,1,0,0,1
112.4551,60.29081,1,88,14,588,4841.877582,0,1,1,0,1,0,0,0,0,0,0
179.9476,52.24584,2,41,10,2305,4681.487886,0,0,1,0,1,0,0,0,0,0,1
184.9785,48.62124,4,42,11,19443,4625.174903,1,0,1,0,1,1,1,1,0,0,1
127.4586,63.37746,4,61,13,6521,5565.471399,1,0,0,0,1,0,1,0,0,1,0
182.4433,61.88348,4,22,15,3109,6102.523323,1,0,0,1,1,0,1,0,0,0,1
150.0208,58.31897,2,25,9,33000,5326.224652,0,0,0,0,1,1,1,1,0,0,0
92.45514,62.23239,5,32,11,2209,5721.203342,1,0,0,1,1,0,0,0,0,0,0
129.9621,52.07089,0,35,17,6454,5052.845925,1,1,0,1,1,0,0,1,0,1,0
169.9741,62.00464,1,82,10,53879,5243.121015,0,0,1,0,1,1,1,0,0,0,0
149.9447,52.59552,1,56,12,347,4997.517022,1,0,0,1,1,0,0,0,0,1,0
190.127,41.90646,1,36,11,2529,4499.020965,0,0,0,1,1,1,0,0,0,1,1
287.6427,45.84636,4,79,8,924,4539.933056,0,1,1,0,1,0,1,1,1,1,1
139.965,66.59912,0,55,10,19237,6176.784118,1,1,0,1,1,0,0,1,0,0,1
235.1591,54.41265,2,71,9,628,5115.759017,0,1,1,0,1,1,0,1,1,1,1
149.9378,46.92377,3,55,15,244,4583.54052,1,1,0,1,0,0,1,0,0,0,1
144.9889,71.45998,3,53,11,29114,6754.410408,0,1,0,1,1,1,0,1,1,1,0
124.9643,52.75072,7,46,12,426,4550.793265,1,0,1,0,1,0,0,0,1,0,0
147.4421,70.63238,1,22,12,4988,6061.485299,0,0,1,0,1,0,0,0,0,0,1
179.9476,60.69402,5,30,12,1851,5419.846646,0,1,1,0,1,0,0,0,0,0,1
172.4567,60.44201,0,33,12,209,5735.541215,0,0,0,1,0,0,0,0,1,0,1
167.4564,57.10624,5,20,10,982,5092.967553,1,0,1,0,1,0,1,0,0,0,0
255.1336,48.05798,10,67,14,1703,5307.317588,1,1,0,1,1,0,1,1,0,1,1
210.1051,53.5035,1,37,14,680,5464.765587,0,0,0,1,1,0,1,0,0,1,1
187.656,62.5016,8,51,10,3628,5902.250031,0,0,0,0,1,0,0,1,0,1,1
104.9629,65.14224,1,84,14,10512,5495.374637,0,0,0,0,1,0,0,0,0,1,0
129.9621,68.47904,1,18,13,834,6483.815487,0,0,0,1,1,0,0,1,0,1,0
179.9476,68.83185,2,32,9,78900,6070.017248,1,0,1,0,1,0,0,0,0,0,1
127.5067,60.53095,2,30,13,3250,5265.959419,1,0,0,0,1,0,1,1,1,0,0
179.9476,68.78265,1,81,15,2308,5874.548599,1,0,1,0,0,0,0,0,0,0,1
159.9512,68.98508,8,39,17,72061,6176.702519,1,0,1,0,1,0,0,0,1,0,1
147.4893,59.60106,4,73,10,2617,5179.444858,0,1,0,0,1,0,1,0,1,0,0
157.4836,39.71501,3,62,16,426,3459.851822,0,0,1,0,1,0,0,1,0,0,0
124.9607,57.90418,7,48,13,6376,5447.621158,0,0,0,1,1,0,0,0,0,0,0
162.4538,71.76063,3,65,8,53,6604.249533,1,0,0,1,1,0,0,0,1,1,0
164.9889,56.90458,0,20,9,897,5117.065882,1,0,1,0,1,1,0,1,1,1,0
202.4433,71.57202,2,89,13,52254,6201.648856,0,0,1,0,1,0,1,0,0,0,1
229.9931,48.5611,0,86,10,2121,4346.836338,0,0,1,0,1,1,1,1,1,0,1
187.4673,58.2249,0,19,5,749,5769.871286,0,0,0,1,1,1,1,0,1,1,0
137.4616,66.58823,0,60,16,3852,5672.561903,1,1,0,0,1,0,1,0,0,0,1
184.9939,61.173,0,81,15,38177,5393.762111,1,1,0,0,1,1,1,0,1,0,1
197.484,56.29735,0,79,12,6513,5412.849843,1,1,0,1,1,1,1,1,0,0,1
162.4653,70.85782,3,52,10,2892,6607.644904,1,0,0,1,1,1,0,0,0,0,1
207.6094,63.52797,3,59,12,5385,5768.104658,1,0,1,0,1,0,0,0,0,1,1
92.45514,68.64269,1,79,18,1327,6051.500521,1,1,0,1,1,0,0,0,0,0,0
210.1051,71.67026,2,32,11,2328,6953.434775,0,1,0,1,1,0,1,0,0,1,1
172.4579,62.47012,1,29,14,130,5588.834646,1,0,1,0,1,0,1,1,0,1,0
117.5152,71.36862,0,52,17,1370,6173.441338,0,0,0,0,1,1,1,1,0,0,0
92.45514,58.43075,4,50,13,3263,5319.904812,0,1,0,1,1,0,0,0,0,0,0
194.9581,50.09435,3,85,16,16382,4561.818178,0,0,1,0,1,1,1,0,0,1,0
182.4433,59.05181,0,25,11,69,5655.241249,0,0,0,1,1,0,1,0,0,0,1
194.9882,59.84762,3,41,13,3353,5413.209537,0,0,1,0,0,1,0,1,0,0,1
160.0013,68.92748,1,52,13,1775,5899.878533,0,0,1,0,1,1,0,1,0,0,0
187.6422,66.55543,1,57,11,639,5918.425104,1,1,0,0,1,0,0,0,1,1,1
194.9581,70.90494,2,44,14,1360,6370.632284,1,1,1,0,1,1,1,0,0,1,0
139.9816,50.77358,2,74,12,2439,4560.745226,0,1,0,0,1,0,1,1,0,1,0
129.9598,68.14733,1,82,11,21301,6235.95972,1,0,0,1,1,1,0,0,0,0,1
149.9707,67.62049,3,40,13,6846,5919.39345,0,0,0,0,1,0,1,0,1,0,1
149.9707,57.37651,5,41,10,558,5220.600311,1,1,0,0,1,0,1,0,1,0,1
199.9902,68.59473,10,85,15,56765,6749.102107,0,0,0,1,1,1,1,1,1,1,0
162.447,51.40304,2,82,8,227,4835.577166,0,0,0,1,1,0,1,0,1,0,1
92.45514,68.78714,3,42,10,265,6246.215724,0,1,0,1,1,0,0,0,0,0,0
169.9447,62.30113,2,88,18,332,5352.201748,0,0,1,0,0,0,0,0,0,1,0
152.4798,57.63584,0,65,20,1618,5025.121526,0,0,1,0,0,1,0,1,0,1,0
175.1331,53.36122,1,50,14,302,4855.947409,0,0,0,0,1,0,0,0,0,1,1
192.4705,63.47441,8,83,13,22447,5733.683956,1,0,1,0,1,0,0,1,0,0,1
149.989,66.31026,2,31,17,207,5941.885851,0,0,0,0,1,1,0,0,0,0,1
174.9755,51.68219,1,62,14,17398,4671.903355,1,0,1,0,1,1,1,1,0,1,0
149.9447,71.44166,1,89,12,241,6480.587744,1,0,0,1,1,0,0,0,0,1,0
164.9715,70.82444,1,62,14,260,6551.009938,0,1,0,1,1,1,0,0,1,1,0
114.9728,67.76809,3,62,6,21204,5676.566637,1,0,1,0,1,1,0,0,0,0,0
194.9581,56.41476,1,72,7,9110,5013.697903,1,0,1,0,1,1,1,0,0,1,0
222.6326,62.13301,3,54,8,121,6183.792283,1,1,0,1,1,1,0,0,0,1,1
117.472,71.16551,1,79,16,27998,5962.571357,1,0,0,0,1,0,0,0,1,1,0
127.4586,68.04429,2,49,9,293,5972.690077,1,0,0,0,1,0,1,0,0,1,0
154.9755,56.01076,0,66,9,16501,5396.171943,1,1,0,1,1,1,1,1,0,1,0
125.0073,49.85906,4,32,12,9026,4502.462771,0,0,0,0,1,0,0,1,0,0,0
192.4567,39.32461,0,81,16,2717,3352.072435,1,1,1,0,1,0,0,0,1,0,1
139.9875,68.526,2,45,16,332,6335.675334,1,0,0,1,1,1,0,0,1,0,0
169.9447,65.36086,2,37,8,568,5723.066248,1,0,1,0,1,0,0,0,0,1,0
147.4893,51.80639,1,46,9,722,4454.649814,0,0,0,0,1,0,1,0,1,0,0
137.4698,66.34362,0,46,11,802,6016.804026,0,0,0,1,1,0,0,0,1,0,0
252.6378,48.28818,1,82,12,9301,4492.45352,1,0,1,0,1,0,0,1,0,1,1
210.1518,36.82387,3,62,5,4971,3749.327724,0,0,0,0,1,0,1,1,0,1,1
142.4526,62.76892,0,61,9,26935,5881.167892,1,0,0,1,1,1,1,0,0,1,0
117.4392,55.55865,1,83,11,3139,5126.88947,0,1,0,1,0,0,0,0,0,1,0
187.6094,62.70376,2,75,9,41839,5983.767972,0,1,0,1,1,0,0,0,0,1,1
127.475,65.25844,3,36,15,19866,5644.976125,1,0,0,0,1,0,0,0,1,0,1
149.9845,50.43597,3,66,12,873,4503.081003,1,1,0,0,1,0,1,1,0,0,1
120.0035,61.77813,2,47,17,12645,5532.170372,0,0,0,0,0,1,0,1,0,1,0
262.6106,65.03892,1,38,13,1154,6018.077107,1,0,1,0,1,0,1,0,0,1,1
175.1331,50.89092,1,60,11,3139,4620.749694,0,0,0,0,1,0,0,0,0,1,1
127.4601,67.40315,0,36,7,116,6076.159311,0,0,0,1,1,0,1,0,1,0,0
182.4538,56.45799,2,83,14,700,4894.14385,1,0,1,0,1,0,0,0,1,1,0
137.4392,70.27281,3,74,10,360,5924.003898,0,0,1,0,1,0,0,0,0,1,0
157.4836,41.74273,7,72,19,3345,3716.351124,0,0,1,0,1,0,0,1,0,0,0
139.983,64.92325,4,39,11,65665,6071.410686,0,0,0,1,1,0,1,1,1,0,0
159.9942,58.76049,4,51,12,9400,5246.927502,1,0,0,0,1,0,0,1,0,0,1
127.482,48.09099,1,53,17,338,4036.529834,1,1,1,0,1,1,0,0,1,0,0
144.9607,60.49976,2,39,12,51097,5122.387687,0,0,1,0,0,0,0,0,0,0,0
139.9678,59.84496,1,34,12,276,5323.572726,0,0,0,0,1,0,1,0,1,1,0
127.4958,69.74808,1,46,21,37492,5997.124075,1,0,1,0,1,1,0,1,0,0,0
182.4433,63.90452,3,44,9,7244,6165.207912,1,0,0,1,1,0,1,0,0,0,1
255.1198,58.40109,4,56,15,2613,5925.343914,1,0,0,1,1,0,1,0,1,1,1
192.4705,71.52133,0,46,13,17600,6185.77752,0,1,1,0,1,0,0,1,0,0,1
147.4783,58.55948,3,43,15,1629,5138.564566,0,1,1,0,1,1,0,0,0,0,0
139.9875,64.1725,0,42,8,6359,5927.225005,1,0,0,1,1,1,0,0,1,0,0
157.4836,38.8517,1,46,10,1114,3462.288487,0,1,1,0,1,0,0,1,0,0,0
127.4958,68.41518,0,25,11,180,5925.975679,0,0,1,0,1,1,0,1,0,0,0
179.9476,67.14449,1,72,18,664,5687.54248,0,0,1,0,1,0,0,0,0,0,1
197.4876,66.97927,4,47,8,681,6035.036634,0,0,1,0,1,1,1,1,1,0,1
194.9581,65.98685,1,65,11,23370,5820.96516,1,0,1,0,1,1,1,0,0,1,0
129.9621,46.58138,2,59,9,28165,4585.928895,0,0,0,1,1,0,0,1,0,1,0
197.6288,63.13521,1,21,11,285,5845.877831,0,1,0,0,1,0,1,0,0,1,1
174.9618,58.172,8,51,10,4566,5421.452894,1,0,1,0,1,1,1,0,1,1,0
197.484,68.3119,0,89,11,1029,6446.795599,1,1,0,1,1,1,1,1,0,0,1
179.9476,71.25643,4,75,12,400,6106.984548,1,0,1,0,1,0,0,0,0,0,1
210.127,60.89154,4,40,11,16249,5673.309041,0,0,1,0,1,1,0,0,0,1,1
149.9741,48.3857,1,26,11,36423,4724.312922,0,0,0,1,1,1,1,0,0,0,0
222.6362,71.95713,1,54,14,6359,6493.121834,1,1,1,0,0,1,0,0,1,1,1
270.1604,67.08693,0,36,15,5394,6786.879873,0,0,0,1,0,1,1,1,1,1,1
210.1051,65.13005,9,89,10,5211,6493.208909,0,0,0,1,1,0,1,0,0,1,1
217.484,61.73523,0,33,6,907,5595.740821,0,0,1,0,1,1,1,1,0,0,1
162.5119,71.81426,2,35,17,4818,6382.61699,0,0,0,0,1,1,0,1,0,0,1
129.995,49.20927,1,42,15,17,4417.033945,0,0,0,0,1,0,0,1,1,1,0
182.447,64.88531,1,38,11,4776,5640.266565,1,0,1,0,1,0,1,0,1,0,1
222.6609,40.24973,2,21,10,29020,4090.94433,0,1,0,0,1,0,1,1,1,1,1
212.6415,69.97649,4,61,12,11289,6737.558934,1,0,0,1,1,0,0,1,1,1,1
184.9853,58.34647,0,53,8,7410,5194.643427,1,0,1,0,1,1,0,1,0,1,0
167.4564,42.34953,0,87,8,23878,3592.529146,0,0,1,0,1,0,1,0,0,0,0
147.4893,57.11409,0,30,13,52922,4911.224326,0,0,0,0,1,0,1,0,1,0,0
160.0122,54.37108,3,42,15,13020,4824.624209,1,0,0,0,1,0,1,1,1,0,0
229.9931,64.26648,1,35,7,214,5831.696572,1,1,1,0,1,1,1,1,1,0,1
242.6326,69.13737,5,31,13,7847,6481.198108,0,1,1,0,1,1,0,0,0,1,1
225.1457,46.24205,2,20,18,45652,5116.648865,1,0,0,1,1,1,1,1,0,1,1
164.9785,54.26571,1,58,10,2350,5274.06662,0,0,0,1,1,1,1,1,0,0,1
139.983,59.31818,2,49,11,3072,5517.787412,0,0,0,1,1,0,1,1,1,0,0
144.9607,69.33555,0,27,12,1684,5906.432884,1,1,1,0,1,0,0,0,0,0,0
210.1051,63.17917,3,39,19,3802,6265.527896,1,0,0,1,1,0,1,0,0,1,1
232.624,60.45619,2,61,7,489,5921.781561,0,0,0,1,1,0,0,0,1,1,1
127.4887,55.68371,4,74,15,18422,4929.748542,1,0,0,0,1,0,0,1,0,0,1
124.9935,38.06839,1,61,12,1301,3185.817507,1,0,0,0,1,0,0,0,1,0,0
212.6557,57.70698,0,57,14,1325,5331.810673,1,1,0,0,1,1,1,0,1,1,1
270.1604,44.60467,3,73,11,353,4868.722454,1,1,0,1,1,1,1,1,1,1,1
142.4827,71.28653,1,51,13,49,6597.676726,0,1,0,1,1,1,0,1,0,0,1
187.6422,71.37419,1,22,11,356,6475.070027,0,0,0,0,1,0,0,0,1,1,1
169.9447,62.02081,0,78,16,55937,5300.449639,0,1,1,0,1,0,0,0,0,1,0
139.9816,67.98776,8,44,18,2525,6207.251325,0,0,0,0,1,0,1,1,0,1,0
220.1323,50.52613,0,54,10,4225,4711.946736,0,0,1,0,0,0,0,1,0,1,1
169.9928,61.00511,2,52,12,451,5210.641825,1,0,1,0,1,0,0,1,1,0,0
167.4564,59.93377,0,45,17,4356,5088.760007,0,0,1,0,1,0,1,0,0,0,0
162.5005,61.0006,8,66,12,885,5544.892096,0,1,0,0,1,0,0,1,1,1,0
172.4579,66.7755,3,40,14,2871,5967.112269,1,0,1,0,1,0,1,1,0,1,0
114.9658,69.31336,8,32,12,26146,6222.228467,1,1,0,0,0,0,0,0,0,0,1
255.1336,61.67106,1,62,10,961,6209.128682,0,0,0,1,1,0,1,1,0,1,1
102.4746,60.1778,3,51,13,7799,5109.486658,1,0,0,0,1,0,1,0,0,0,0
134.9509,64.36371,0,23,12,422,5534.204852,0,0,1,0,1,0,1,0,0,0,0
149.9378,67.71776,2,48,12,2961,6279.520379,0,1,0,1,1,0,1,0,0,0,1
139.9349,67.70719,1,62,10,1517,6285.15592,1,0,0,1,1,0,1,0,0,1,0
149.9707,59.71984,4,59,12,4858,5322.807337,1,0,0,0,1,0,1,0,1,0,1
159.9794,67.75523,4,31,19,4006,6479.599891,1,1,0,1,1,0,1,1,0,0,0
104.9643,56.26602,1,86,12,5403,4936.469796,0,0,0,1,1,0,0,0,1,0,0
242.6143,62.65179,6,41,10,33960,5859.880253,1,1,1,0,0,0,1,0,1,1,1
140.0049,66.20027,1,30,9,2536,5680.91898,0,0,1,0,1,1,0,1,1,0,0
169.9671,49.26352,4,56,13,1724,4543.502908,0,0,0,0,1,0,1,0,0,0,1
149.9928,59.3332,0,28,12,20021,5504.260765,0,0,0,1,1,0,0,1,1,0,0
159.9349,69.54666,1,38,11,6,6101.070814,0,0,1,0,1,0,1,0,0,1,0
245.1283,54.16378,1,71,14,5622,5507.49448,0,1,0,1,1,1,1,0,0,1,1
172.4848,60.69643,1,29,13,2625,5469.377243,1,0,0,0,1,1,1,0,0,0,1
187.6094,66.67317,2,30,14,7993,6503.605593,1,1,0,1,1,0,0,0,0,1,1
200.1323,45.80397,3,64,9,143,4798.084751,1,0,0,1,1,0,0,1,0,1,1
169.9928,58.2078,2,67,10,560,4932.256357,1,0,1,0,1,0,0,1,1,0,0
192.4705,62.98803,2,24,15,16171,5620.276365,0,0,1,0,1,0,0,1,0,0,1
262.6106,67.50861,1,83,12,943,6119.953747,1,0,1,0,1,0,1,0,0,1,1
174.9618,67.96418,4,76,11,164,5971.644344,1,1,1,0,1,1,1,0,1,1,0
179.9656,71.4869,0,55,16,5967,6006.935704,0,0,1,0,1,0,1,0,1,0,0
184.9853,66.63268,4,64,15,13734,5960.671631,1,1,1,0,1,1,0,1,0,1,0
172.4871,70.43313,2,62,10,38334,6235.847135,0,0,0,0,1,0,1,1,0,1,0
147.4783,46.98814,1,30,18,35270,4089.200279,1,0,1,0,1,1,0,0,0,0,0
149.9447,70.69978,0,52,11,1604,6463.270745,1,0,0,1,1,0,0,0,0,1,0
192.4567,61.12405,1,20,8,2757,5451.33929,0,0,1,0,1,0,0,0,1,0,1
127.4601,61.4665,4,56,11,531,5729.575543,0,0,0,1,1,0,1,0,1,0,0
102.4746,56.77763,3,27,12,1838,4909.571736,0,1,0,0,1,0,1,0,0,0,0
255.1417,58.6688,0,59,9,5709,5382.024213,1,0,1,0,1,1,0,0,1,1,1
200.1323,54.67568,0,39,14,313,5467.571494,0,0,0,1,1,0,0,1,0,1,1
157.4698,51.11345,1,56,6,30795,4271.0951,1,0,1,0,1,0,0,0,1,0,0
162.5007,63.07329,7,84,10,37080,5608.639508,0,0,1,0,1,1,1,1,1,0,0
172.4579,66.81169,1,80,13,208,5824.416954,0,1,1,0,1,0,1,1,0,1,0
197.484,57.69575,3,22,13,268,5888.954237,1,0,0,1,1,1,1,1,0,0,1
192.4705,63.91757,1,63,11,1622,5620.075514,1,1,1,0,0,0,0,1,0,0,1
132.4798,69.88681,2,69,11,746,6537.94242,0,0,0,1,1,1,0,1,0,1,0
235.1555,68.53085,2,54,12,974,6809.432261,1,1,0,1,1,1,0,1,0,1,1
210.138,67.54816,2,74,14,121,6115.858738,1,1,0,0,1,0,1,0,1,1,1
230.1051,70.1175,1,42,14,77,6349.139653,0,0,1,0,1,0,1,0,0,1,1
184.9496,43.45813,0,28,14,1401,4408.149328,1,0,0,1,1,0,1,0,1,1,0
204.961,70.06451,1,66,12,15979,6197.953836,0,0,1,0,1,1,1,0,0,0,1
149.9915,57.22556,3,37,13,1079,5073.83646,0,0,1,0,1,1,1,1,0,0,0
210.138,56.45798,5,35,10,13736,5380.320825,1,0,0,0,1,0,1,0,1,1,1
154.9618,57.47194,1,86,8,2759,5447.340664,1,0,0,1,1,1,1,0,1,1,0
235.1591,64.57182,1,66,9,3268,5933.787702,1,0,1,0,1,1,0,1,1,1,1
149.9378,66.49211,8,23,9,218,6528.05337,0,0,0,1,1,0,1,0,0,0,1
179.9476,68.69674,4,27,9,1528,6054.623559,1,1,1,0,0,0,0,0,0,0,1
149.9845,58.30226,0,40,11,3213,5144.345915,1,0,0,0,1,0,1,1,0,0,1
252.624,62.43485,2,21,14,5430,5848.614354,0,0,1,0,1,0,0,0,1,1,1
184.9797,68.12367,8,37,14,37639,6597.155039,0,1,0,1,1,0,0,1,1,0,1
149.9915,61.20291,0,64,13,6402,5301.140786,0,0,1,0,1,1,1,1,0,0,0
212.6228,48.89289,3,46,5,14719,5194.247313,1,1,0,1,1,1,1,0,0,1,1
104.9923,62.17828,2,52,7,626,5314.541588,1,0,0,0,1,1,1,0,0,0,0
139.9678,51.05765,0,63,8,15288,4430.640106,0,1,0,0,1,0,1,0,1,1,0
172.4404,61.41766,1,37,8,2275,5876.66853,1,0,0,1,1,0,1,0,0,1,0
192.4567,66.80803,0,58,11,11342,5679.413102,0,1,1,0,1,0,0,0,1,0,1
104.9923,67.78586,1,45,11,34519,5766.181037,1,0,0,0,1,1,1,0,0,0,0
129.995,61.49459,0,81,9,36962,5265.014414,0,0,0,0,1,0,0,1,1,1,0
192.4885,50.27485,1,67,20,290,4345.452904,1,0,1,0,1,0,1,1,1,0,0
212.6415,54.55234,3,51,13,182,5561.852852,1,1,0,1,1,0,0,1,1,1,1
152.4624,68.67008,1,20,6,9523,6507.865826,0,0,0,1,1,1,0,0,0,1,0
245.1457,62.03084,2,71,11,52,5829.643329,1,0,1,0,1,1,1,1,0,1,1
127.4738,55.591,0,60,11,4832,5192.718983,1,0,0,1,0,0,1,1,0,0,0
162.4713,71.98828,3,40,13,24066,6304.569466,0,1,1,0,1,0,0,1,1,1,0
137.4616,61.70653,0,36,14,212,5351.253775,1,0,0,0,1,0,1,0,0,0,1
159.9349,68.23146,1,86,9,316,5835.931989,1,0,1,0,1,0,1,0,0,1,0
159.9794,57.33546,9,43,19,859,5658.119795,0,0,0,1,1,0,1,1,0,0,0
117.4858,41.93,1,87,13,1028,3621.670599,0,1,0,0,0,0,0,1,0,1,0
202.65,42.73824,4,32,16,94,4710.736343,0,0,0,1,1,1,0,1,0,1,1
139.9349,47.46129,4,38,16,1385,4750.23799,1,1,0,1,1,0,1,0,0,1,0
190.1737,61.70332,1,88,13,1177,5622.295605,0,1,0,0,1,1,0,1,0,1,1
210.1051,45.6406,4,42,12,25360,4810.343275,0,0,0,1,1,0,1,0,0,1,1
232.624,70.54929,1,23,11,9124,6842.591894,1,1,0,1,1,0,0,0,1,1,1
182.4433,71.26299,4,44,8,400,6716.643947,0,1,0,1,1,0,1,0,0,0,1
179.9794,49.19922,3,48,9,1708,4459.144157,0,1,1,0,1,0,1,1,0,0,0
214.9663,68.59441,4,49,13,936,6153.244903,0,0,1,0,1,0,1,1,0,0,1
182.4538,36.88048,4,28,12,25244,3531.898755,0,1,1,0,1,0,0,0,1,1,0
192.4567,63.86048,0,51,7,1735,5460.847751,1,1,1,0,1,0,0,0,1,0,1
104.9629,68.36284,3,40,13,2352,5918.039284,1,1,0,0,1,0,0,0,0,1,0
207.4811,66.03197,1,24,14,78,6005.171652,0,0,1,0,1,1,1,1,0,1,0
139.965,38.01787,3,22,8,3443,3953.160859,0,0,0,1,1,0,0,1,0,0,1
137.4872,55.13723,1,62,13,16665,4676.604059,1,1,1,0,1,0,0,1,1,0,0
184.9963,65.61344,3,48,5,5723,5921.940703,0,0,0,0,1,0,1,1,1,1,0
114.9728,54.79873,1,41,9,380,4703.453548,0,1,1,0,1,1,0,0,0,0,0
117.4686,45.91152,4,57,12,41392,4522.635377,1,0,0,1,1,1,1,0,0,0,0
152.466,47.56294,3,84,13,6635,4149.007278,0,0,1,0,1,1,0,0,1,1,0
149.9845,59.36326,4,34,9,4447,5374.093177,1,1,0,0,1,0,1,1,0,0,1
182.4762,54.79811,0,64,10,110,4769.664836,0,0,0,0,1,0,1,0,1,0,1
287.6427,66.8679,1,51,16,56233,6261.840951,1,1,1,0,1,0,1,1,1,1,1
117.4392,62.83739,0,67,14,4552,5744.96728,1,0,0,1,1,0,0,0,0,1,0
149.9621,54.41951,3,27,15,19919,4950.374878,1,0,1,0,1,0,0,1,0,1,0
152.4579,64.54829,1,73,13,3463,6075.403261,1,0,0,1,1,0,1,1,0,1,0
287.6427,65.52483,6,37,10,2047,6351.617139,0,1,1,0,0,0,1,1,1,1,1
207.6386,63.94696,3,85,11,7958,5742.088036,1,0,0,0,1,0,0,0,0,1,1
149.9598,55.505,2,36,14,518,4885.896119,1,0,1,0,0,1,0,0,0,0,1
127.4421,64.38615,1,18,11,15171,5980.119936,0,0,0,1,1,0,0,0,0,0,1
265.147,56.51219,0,77,12,1158,5203.296804,1,1,1,0,1,0,0,1,1,1,1
172.4404,47.11262,3,47,10,38383,4733.327376,1,0,0,1,1,0,1,0,0,1,0
152.4798,63.50859,1,71,10,325,5517.434596,0,0,1,0,1,1,0,1,0,1,0
159.965,67.61562,0,28,10,471,5852.816544,0,0,1,0,1,0,0,1,0,0,1
182.4538,71.24628,0,32,16,4442,6211.505298,1,1,1,0,1,0,0,0,1,1,0
220.1149,52.53836,3,35,9,2841,5431.77178,0,1,0,1,1,0,0,0,0,1,1
152.4579,58.13967,1,36,13,5490,5624.550489,0,0,0,1,1,0,1,1,0,1,0
179.9656,41.27155,0,49,11,30305,3550.827248,1,0,1,0,1,0,1,0,1,0,0
147.4421,61.91437,3,28,16,17448,5392.876359,1,0,1,0,1,0,0,0,0,0,1
159.9642,71.78213,1,43,12,447,6339.798083,0,1,0,0,1,0,1,0,0,1,0
184.961,51.74735,0,35,9,650,5181.433033,1,1,0,1,1,1,1,0,0,0,1
162.4608,67.16748,0,70,10,4395,6185.878482,1,0,0,1,0,0,1,1,0,0,1
134.9801,49.75092,4,42,14,18894,4387.374407,1,0,0,0,1,0,1,0,0,0,0
242.6143,65.86516,3,78,13,904,5948.573891,1,0,1,0,1,0,1,0,1,1,1
182.4608,46.86241,1,32,6,970,4346.289268,0,0,1,0,1,0,1,1,0,0,1
162.4818,65.40232,1,43,9,179,5845.199618,0,0,0,0,1,1,1,0,0,1,0
169.9378,64.58418,0,26,11,20006,5619.82827,1,0,1,0,1,0,1,0,0,0,1
194.9699,53.08332,3,37,7,94,4823.231075,0,0,1,0,1,0,1,1,1,0,1
184.9496,71.91339,6,18,14,3060,6957.206381,1,0,0,1,1,0,1,0,1,1,0
149.9483,67.25763,0,69,11,916,5691.423795,1,0,1,0,1,0,0,0,1,1,0
149.9621,58.50824,2,25,17,1860,5214.115508,0,0,1,0,1,0,0,1,0,1,0
172.5104,71.4622,3,73,10,4298,6104.609294,1,0,1,0,0,1,0,1,1,0,0
142.4526,70.67499,2,33,11,2105,6682.345453,1,0,0,1,1,1,1,0,0,1,0
194.9882,60.51117,0,85,11,18529,5230.965245,1,1,1,0,1,1,0,1,0,0,1
114.9728,45.25561,0,29,14,1060,3847.783663,0,0,1,0,1,1,0,0,0,0,0
149.9845,64.22099,2,18,15,15436,5845.299468,1,1,0,0,1,0,1,1,0,0,1
144.9607,70.2187,2,55,10,522,5866.278162,1,0,1,0,1,0,0,0,0,0,0
