Sentiment,Clean_Review
1,"['light', 'weight', 'hardly', 'notice']"
1,"['love', 'how', 'thin']"
0,"['bad', 'choice']"
0,"['pleather', 'case', 'doesn', 'fit']"
0,"['useless', 'phone', 'simply', 'deaf']"
1,"['color', 'even', 'prettier', 'thought', 'would', 'graphic', 'incredibly', 'sharp']"
1,"['think', 'good', 'investment']"
0,"['make', 'strange', 'ticking', 'noise', 'end', 'call']"
1,"['best', 'electronics', 'available', 'fm', 'transmitter']"
0,"['battery', 'last', 'hour']"
1,"['great', 'headset', 'impressed', 'h500']"
1,"['1', '2', 'mega', 'pixel', 'camera', 'part', 'phone', 'reasonably', 'good7']"
1,"['nearly', '2', 'year', 'ha', 'worked', 'great']"
1,"['good', 'transmit', 'audio']"
0,"['sending', 'back']"
0,"['not', 'bother', 'contacting', 'company', 'dollar', 'product', 'but', 'learned', 'lesson', 'should', 'not', 'bought', 'form', 'online', 'anyway']"
0,"['hate', 'earbugs', 'avoid', 'phone', 'mean']"
1,"['great', 'price', 'also']"
1,"['range', 'decent', 'able', 'roam', 'around', 'house', 'phone', 'living', 'room', 'no', 'reception', 'sound', 'quality', 'issue']"
1,"['fast', 'service']"
1,"['would', 'highly', 'recommend']"
1,"['would', 'recommend']"
0,"['also', 'didn', 'like', 'button', 'felt', 'like', 'would', 'crack', 'use']"
0,"['worst', 'phone', 'ever']"
1,"['still', 'infatuated', 'phone']"
0,"['freeze', 'frequently4']"
0,"['kind', 'embarrassing', 'use', 'how', 'look', 'mostly', 'embarrassing', 'how', 'child', 'like', 'company']"
1,"['simple', 'lightweight', 'great', 'fit']"
0,"['expected', 'better', 'consumer', 'experience', 'motorola']"
0,"['horrible', 'tick', 'sound', 'background', 'call', 'never', 'experienced']"
1,"['certainly', 'comfortable', 'functionality', 'decent']"
1,"['usually', 'don', 'like', 'headband', 'but', 'one', 'lightweight', 'doesn', 'mess', 'hair']"
0,"['bit', 'disappointed']"
0,"['phone', 'year', 'tell', 'not', 'great']"
0,"['ordered', 'sony', 'ericsson', 'w810i', 'but', 'think', 'worked', 'thats', 'first', 'used']"
0,"['battery', 'completely', 'useless']"
0,"['big', 'waste', 'time']"
0,"['don', 'waste', 'one']"
1,"['great', 'sound', 'service']"
1,"['really', 'pleased', 'product', 'far']"
1,"['one', 'favorite', 'purchase', 'ever']"
1,"['best', 'bluetooth', 'market']"
1,"['authentic', 'leather', 'nice', 'shine', 'comfort', 'recommend', 'case']"
1,"['excited', 'get', 'headset', 'thought', 'really', 'cute']"
0,"['not', 'make', 'mistake']"
0,"['big', 'disappointment', 'calendar', 'sync']"
0,"['phone', 'unusable', 'not', 'new']"
0,"['worst', 'customer', 'service', 'ever']"
0,"['no', 'additional', 'ear', 'gel', 'provided', 'no', 'instruction', 'whatsoever']"
0,"['defeat', 'purpose', 'bluetooth', 'headset']"
1,"['worth', 'every', 'penny']"
1,"['excellent', 'wallet', 'type', 'phone', 'case']"
1,"['nice', 'headphone', 'price', 'work', 'great']"
0,"['internet', 'excrutiatingly', 'slow']"
1,"['comfortable', 'wear', 'well', 'probably', 'important', 'aspect', 'using', 'case']"
1,"['fit', 'like', 'glove', 'strong', 'secure', 'durable']"
1,"['gosh', 'best', 'phone', 'ever']"
1,"['attractive', 'appears', 'good', 'quality']"
1,"['love', 'feature', 'form', 'factor']"
0,"['product', 'strong', 'rubber', 'petroleum', 'smell', 'unbearable', 'caused', 'return']"
0,"['poor', 'quality', 'service']"
0,"['cable', 'look', 'thin', 'flimsy', 'scary']"
1,"['great', 'earpiece']"
1,"['excellent', 'hand', 'free', 'tool']"
1,"['great', 'using', 'home', 'stereo']"
1,"['good', 'product', 'incredible', 'value']"
1,"['month', 'but', 'worked', 'flawlessly', 'far']"
1,"['work', 'great']"
0,"['absolutel', 'junk']"
0,"['one', 'didn', 'work', 'either']"
1,"['battery', 'life', 'real', 'good']"
0,"['returned', '8', 'hour', 'later']"
1,"['great', 'item']"
0,"['don', 'waste', 'money']"
1,"['love', 'headset']"
0,"['not', 'drain', 'player', 'but', 'may', 'also', 'potentially', 'fry']"
1,"['worked', 'perfectly']"
0,"['unreliable', 'giving']"
1,"['gave', '5', 'star', 'sound', 'quality']"
0,"['avoid', 'one']"
1,"['reversible', 'plug', 'work', 'great']"
0,"['wasted', 'little', 'money', 'earpiece']"
1,"['good', 'phone']"
1,"['best', 'rotating', 'feature', 'helpful']"
1,"['comfort', 'whole', 'family']"
1,"['good', 'product', 'good', 'seller']"
1,"['love', 'bluetooth']"
0,"['first', 'doesn', 'wear', 'well']"
1,"['impressed', 'headset', 'plantronics']"
1,"['got', 'small', 'adorable']"
1,"['great', 'phone']"
0,"['wouldn', 'recommend', 'buying', 'product']"
0,"['piece', 'junk']"
0,"['poorly', 'contstruct', 'hinge']"
1,"['item', 'great', 'installed', 'let', 'charged', 'overnite', 'ha', 'working', 'good', 'every', 'since', 'no', 'problem']"
1,"['great', 'phone']"
0,"['don', 'buy']"
1,"['excellent', 'phone']"
0,"['not', 'purchase', 'phone']"
1,"['voice', 'recognition', 'thru', 'handset', 'excellent']"
1,"['hand', 'best', 'phone', 'ever']"
1,"['work', 'great', 'cat', 'attacked', 'phone', 'scratched', 'protective', 'strip', 'instead', 'destroying', 'screen']"
1,"['one', 'work', 'priced', 'right']"
0,"['customer', 'service', 'terrible']"
0,"['battery', 'life', 'still', 'not', 'long', 'enough', 'motorola', 'razor', 'v3i']"
0,"['sending', 'back']"
1,"['know', 'made', 'wise', 'decision']"
1,"['someone', 'shouldve', 'invented', 'sooner']"
1,"['good', 'price']"
1,"['everything', 'worked', 'first', 'try', 'device', 'certainly', 'engineered', 'clever', 'way', 'construction', 'feel', 'good']"
1,"['received', 'quickly', 'work', 'great']"
1,"['ha', 'working', 'great']"
0,"['many', 'people', 'complained', 'found', 'headset', 'microphone', 'weak']"
0,"['5', 'year', 'old', 'nokia', '2160', 'tracfone', 'hold', 'charge', 'lot', 'better']"
0,"['not', 'care', 'consumer', 'one', 'bit']"
1,"['good', 'battery', 'got', 'really', 'fast']"
0,"['instruction', 'manual', 'lacking']"
1,"['also', 'slim', 'enough', 'fit', 'alarm', 'clock', 'docking', 'station', 'without', 'removing', 'case']"
1,"['phone', 'hold', 'charge', 'like', 'new']"
0,"['battery', 'unreliable', 'well', 'service', 'use', 'antena']"
0,"['uncomfortable', 'sound', 'quality', 'quite', 'poor', 'compared', 'phone', 'razr', 'previous', 'wired', 'headset', 'plugged', 'lg']"
1,"['gotten', 'lot', 'compliment']"
1,"['definitely', 'must', 'state', 'doe', 'not', 'allow', 'cell', 'phone', 'usage', 'driving']"
0,"['want', 'money', 'back']"
1,"['love', 'device']"
1,"['also', 'happy', 'price']"
0,"['ordered', 'product', 'first', 'unhappy', 'immediately']"
0,"['ngage', 'still', 'lacking', 'earbuds']"
1,"['able', 'voice', 'dialing', 'car', 'no', 'problem']"
0,"['2', '3', 'bar', 'cell', 'phone', 'home', 'but', 'cant', 'not', 'hear', 'anything']"
1,"['good', 'item', 'low', 'price']"
0,"['however', 'riingtones', 'not', 'best', 'neither', 'game']"
0,"['plug', 'not', 'work', 'well']"
0,"['amazon', 'suck']"
0,"['rip', 'charge', 'shipping']"
1,['comfortable']
1,"['battery', 'working', 'well', 'replacement', 'original', 'came', 'phone', '2', 'year', 'ago']"
1,"['reception', 'excellent']"
1,"['fit', 'comfortably', 'either', 'ear', 'sound', 'clear', 'loud', 'charge', 'last', 'couple', 'day']"
1,"['clear', 'quality', 'sound', 'don', 'mess', 'sound', 'ipod', 'since', 'sound', 'button', 'headset']"
0,"['1', 'long', 'lasting', 'battery', 'don', 'recharge', 'frequentyly', 'flip', 'phone', '2']"
0,"['obviously', 'problem', 'adhesive']"
0,['disappointing']
0,"['inexpensive', 'piece', 'but', 'would', 'still', 'expected', 'better', 'quality']"
0,"['practically', 'useless', 'not', 'add', 'kind', 'boost', 'reception', 'bought']"
1,"['excellent', 'sound', 'quality']"
0,"['not', 'happy']"
0,"['piece', 'junk', 'broke', 'phone', '2', 'day']"
1,"['new', 'battery', 'work', 'great', 'phone']"
0,"['worst', 'customer', 'service']"
1,"['dropped', 'phone', 'time', 'say', 'even', 'concrete', 'phone', 'still', 'great', 'knock', 'wood']"
0,"['reception', 'terrible', 'full', 'static']"
1,"['good', 'audio', 'quality']"
1,"['little', 'device', 'ha', 'transformed', 'organizational', 'capability', 'made', 'life', 'whole', 'lot', 'easier']"
0,"['sitting', 'vehicle', 'cradle', 'belt', 'headset', 'lost', 'signal']"
0,"['jerk', 'phone']"
1,"['work', 'like', 'charm', 'work', 'advertised']"
1,"['comfortable', 'nice', 'range', 'good', 'battery', 'life']"
0,"['network', 'coverage', 'los', 'angeles', 'horrible']"
0,"['excellent', 'starter', 'wireless', 'headset']"
0,"['loudspeaker', 'option', 'great', 'bumper', 'light', 'appealing']"
0,"['thing', 'think', 'could', 'improve', 'sound', 'leak', 'headset']"
0,"['first', 'reception', 'suck', 'never', '2', 'bar', 'ever']"
0,"['phone', 'get', 'extremely', 'hot']"
1,"['microphone', 'also', 'work', 'well', 'but', 'according', 'people', 'called', 'applifies', 'everything']"
1,"['nice', 'design', 'quality']"
0,"['also', 'phone', 'dropped', 'case', 'not', 'going', 'save', 'specially', 'dropped', 'face']"
1,"['light', 'easy', 'use', 'ha', 'clear', 'reception', 'transmission']"
0,"['bad', 'fit', 'way', 'big']"
1,"['definitely', 'not', 'good', 's11']"
1,"['awesome', 'device']"
0,"['waste', 'money']"
1,"['ordered', 'motorola', 'data', 'cable', 'got', 'well', 'finished', 'working', 'product']"
1,"['love', 'phone']"
1,"['looking', 'headset', 'long', 'time', 'got', 'couldn', 'happier']"
0,"['drivng', 'along', 'headset', 'start', 'ringing', 'no', 'reason']"
1,"['display', 'excellent', 'camera', 'good', 'year']"
1,"['battery', 'life', 'also', 'great']"
0,"['worst', 'phone', 'ever', 'month']"
0,"['not', 'good', 'item', 'worked', 'started', 'problem', 'auto', 'reverse', 'tape', 'player']"
0,"['embarassing', 'also', 'ear', 'hurt', 'try', 'push', 'ear', 'plug', 'ear']"
1,"['protects', 'phone', 'side']"
0,"['average', 'phone', 'bad', 'battery', 'life', 'operates', 'weak', 'network']"
1,"['clear', 'skype', 'call', 'long', 'battery', 'life', 'long', 'range']"
0,"['soyo', 'technology', 'suck']"
1,"['great', 'hand', 'free', 'device']"
1,"['even', 'take', 'self', 'portrait', 'outside', 'exterior', 'display', 'cool']"
0,"['problem', 'others', 'mentioned']"
1,"['trying', 'many', 'many', 'handsfree', 'gadget', 'one', 'finally', 'work', 'well']"
1,"['magical', 'help']"
0,"['worst', 'piece', 'crap', 'ever', 'along', 'verizon', 'customer', 'service']"
0,"['poor', 'sound', 'quality']"
1,"['best', 'phone', 'market']"
1,"['worked', 'well']"
1,"['company', 'shipped', 'product', 'promptly', 'work', 'well']"
1,"['exactly', 'wanted']"
0,"['picture', 'resolution', 'far', 'comparably', 'priced', 'phone', 'offering', 'today']"
1,"['great', 'deal']"
1,"['excellent', 'product', 'satisfied', 'purchase']"
1,"['highly', 'recommend', 'encourage', 'people', 'give', 'try']"
1,"['better', 'expect']"
0,"['using', 'earpiece', 'left', 'right', 'thing', 'not', 'stay', 'ear']"
1,"['great', 'product', 'price']"
1,"['sound', 'good', 'reasonably', 'priced', 'effective', 'simple']"
0,"['still', 'waiting', 'sure', 'item', 'would', 'work', 'well', 'ever', 'recieve']"
0,['disappointment']
1,"['prompt', 'service']"
1,"['excellent', 'product', 'price']"
1,"['pleased', 'headset']"
0,"['don', 'waste', 'money', 'time']"
1,"['especially', 'love', 'long', 'battery', 'life']"
0,"['stupid', 'keep', 'buying', 'new', 'charger', 'car', 'charger', 'cradle', 'headphone', 'car', 'kit', 'every', 'time', 'new', 'phone', 'come']"
1,"['work', 'great']"
1,"['plantronics', 'bluetooth', 'excelent', 'buy']"
0,"['came', 'verizon', 'cingulair', 'ha', 'nicer', 'cell', 'phone', 'first', 'thing', 'noticed', 'really', 'bad', 'service']"
0,"['looking', 'new', 'earpiece']"
1,"['highly', 'recommend', 'device', 'everyone']"
1,"['jawbone', 'era', 'awesome']"
0,"['received', 'white', 'colored', 'battery', 'go', 'dead', 'couple', 'hoursthe', 'original', 'used', 'last', 'week', 'but', 'still', 'last', 'longer', 'thereplacement']"
0,"['year', 'battery', 'went', 'completely', 'dead', 'headset']"
1,"['used', 'several', 'phone', 'two', 'year', 'but', 'one', 'best']"
1,"['awesome', 'new', 'look', 'fall', '2000']"
0,"['first', 'phone', 'ha', 'cheaply', 'made']"
0,"['att', 'not', 'clear', 'sound', 'distorted', 'yell', 'talk']"
0,"['plastic', 'break', 'really', 'easy', 'clip']"
1,"['price', 'good']"
0,"['don', 'make', 'mistake']"
0,"['oh', 'forgot', 'also', 'mention', 'weird', 'color', 'effect', 'ha', 'phone']"
1,"['using', 'iriver', 'spinn', 'case', 'fit', 'fine']"
0,"['also', 'area', 'unit', 'broke', 'not', 'fond', 'magnetic', 'strap']"
1,"['overall', 'psyched', 'phone', 'ha', 'appointment', 'contact', 'get', 'great', 'reception']"
1,"['every', 'thing', 'phone', 'work', 'perfectly', 'like']"
0,"['another', 'note', 'phone', 'appearance', 'really', 'look', 'rather', 'bland', 'especially', 'black', 'model']"
1,"['really', 'easy']"
1,"['sanyo', 'ha', 'survived', 'dozen', 'drop', 'blacktop', 'without', 'ill', 'effect']"
1,"['fantastic', 'earphone']"
1,"['find', 'cell', 'phone', 'right', 'away', 'enter', 'car']"
0,"['low', 'quality']"
1,"['highly', 'recommend', 'modest', 'priced', 'cellular', 'phone']"
1,"['but', 'doe', 'get', 'better', 'reception', 'clarity', 'phone']"
0,"['warning', 'stay', 'away']"
0,"['wish', 'could', 'return', 'unit', 'get', 'back', 'money']"
1,"['awsome', 'device', 'work', 'great']"
0,"['used', 'talk', '1', '1', '1', '2', 'hour', 'battery', 'would', 'literally', 'drained', 'dying']"
0,"['don', 'find', 'bad', 'unit', 'come', 'one', 'earpad', 'would', 'not', 'recommend', 'anyone']"
0,['displeased']
0,"['might', 'gotten', 'defect', 'but', 'would', 'not', 'risk', 'buying', 'built', 'quality', 'alone']"
0,"['made', 'case', 'small', 'difficult', 'install']"
1,"['restored', 'phone', 'like', 'new', 'performance']"
1,"['would', 'recommend', 'purchasing', 'jabra', 'jx', '10', 'series', '2', 'work', 'flawlessly', 'moto', 'q', 'go', 'figure']"
1,"['searched', 'internet', 'found', 'one', 'best', 'value']"
0,"['doe', 'not', 'fit']"
1,"['happy', 'product']"
1,"['screen', 'size', 'big', 'key', 'pad', 'lit', 'well', 'enough', 'camera', 'quality', 'excellent', 'camera', 'phone']"
0,"['really', 'nothing', 'bad', 'say', 'headset']"
1,"['glad', 'found', 'product', 'amazon', 'hard', 'find', 'wasn', 'high', 'priced']"
1,"['portable', 'work']"
1,"['colleague', 'get', 'great', 'reception', 'little', 'expensive', 'but', 'performance', 'great']"
0,"['even', 'fully', 'charged', 'went', 'bed', 'turned', 'blue', 'tooth', 'wi', 'fi', 'noticed', '20', 'left', 'morning']"
0,"['also', 'problem', 'phone', 'reading', 'memory', 'card', 'always', 'turn']"
0,"['not', 'good', 'wearing', 'hat', 'sunglass']"
1,"['timely', 'shipment', 'quality', 'product']"
1,"['nice', 'solid', 'keyboard']"
1,"['well', 'made', 'fit', 'surefire', 'gx2', 'perfectly']"
0,"['horrible', 'phone']"
0,"['bt50', 'battery', 'junk']"
1,"['would', 'recommend', 'others']"
0,"['cant', 'get', 'software', 'work', 'computer']"
0,['disappointed']
0,"['poor', 'voice', 'clarity']"
1,"['battery', 'work', 'great']"
0,"['no', 'buyer', 'remorse', 'one']"
0,"['disappointed', 'accessoryone']"
0,"['find', 'inexcusable', 'probably', 'returning', 'phone', 'perhaps', 'changing', 'carrier']"
1,"['look', 'great', 'strong']"
1,"['tmobile', 'service', '2', '3', 'year', 'pretty', 'happy']"
0,"['update', 'procedure', 'difficult', 'cumbersome']"
0,"['disappointment', 'hate', 'anything', 'go', 'ear']"
1,"['great', 'software', 'motorolas']"
1,"['delivery', 'time']"
1,"['easy', 'use']"
0,"['uncomfortable', 'ear', 'don', 'use', 'lg', 'vx9900', 'env']"
0,"['volume', 'switch', 'rocketed', 'unit', 'destination', 'unknown']"
1,"['hold', 'charge', 'long', 'time', 'reasonably', 'comfortable', 'long', 'wearing', 'condition', 'quality', 'sound', 'tremendous']"
0,"['like', 'return']"
1,"['keyboard', 'really', 'worthwhile', 'usefulness', 'sturdy', 'enough', 'don', 'expect', 'problem']"
0,"['verizon', 'bill', 'however', 'difficult', 'understand', 'even', 'though', 'pricing', 'plan', 'simple']"
1,"['charging', 'overnight', 'battery', 'work', 'great']"
1,"['won', 'regret']"
1,"['love', 'phone']"
0,['disappointment']
0,"['not', 'user', 'friendly']"
0,"['unfortunately', 'ability', 'actually', 'know', 'receiving', 'call', 'rather', 'important', 'feature', 'phone', 'pitiful', 'respect']"
0,"['exchanged', 'phone', 'even', 'problem']"
0,"['result', 'phone', 'either', 'stuck', 'max', 'volume', 'mute']"
1,"['pda', 'rock']"
1,"['super', 'charged', 'use', 'small', 'hybrid', 'palmtop', 'camera', 'cellphone', 'excels', 'role']"
1,"['would', 'definitely', 'recommend', 'jabra', 'bt250v', 'looking', 'comfort', 'clarity', 'great', 'price']"
1,"['verizon', '2', 'year', 'ago', 'really', 'liked', 'service']"
0,"['pretty', 'piece', 'junk']"
0,"['plug', 'wrong', 'size']"
1,"['work', 'described']"
0,"['save', 'money', 'item', '11', 'month']"
0,"['bad', 'purchase']"
1,"['well', 'im', 'satisfied']"
1,"['bose', 'noise', 'cancelling', 'amazing', 'important', 'nyc', 'commuter']"
1,"['battery', 'excellent', 'bargain']"
0,"['defective', 'crap']"
0,"['would', 'given', 'no', 'star', 'able']"
1,"['wear', 'glass', 'fit', 'fine']"
0,"['sound', 'quality', 'device', 'unacceptable', 'unless', 'really', 'quiet', 'area', 'almost', 'hear', 'nothing']"
0,"['would', 'not', 'recommend', 'item', 'anyone']"
0,"['holster', 'arrived', 'not', 'match', 'photo', 'ad']"
1,"['great', 'no', 'problem']"
0,"['earlier', 'review', 'noted', 'plug', 'charger', 'nothing', 'happens']"
1,"['frog', 'phone', 'charm', 'adorable', 'eye', 'catching']"
0,"['never', 'know', 'pushed', 'hard', 'enough', 'right', 'number', 'time', 'function', 'want', 'not']"
1,"['sound', 'clear', 'people', 'talk', 'amazed', 'quality']"
1,"['got', 'aluminum', 'case', 'new', 'palm', 'vx', 'worked', 'really', 'well', 'ha', 'protected', 'handheld', 'perfectly', 'far']"
1,"['good', 'product', 'well', 'made']"
1,"['mobile', 'phone', 'tool', 'must']"
1,"['impressed', 'job', 'motorola', 'sturdiness', 'phone']"
1,"['received', 'order', 'well', 'within', 'shipping', 'timeframe', 'everything', 'good', 'working', 'order', 'overall', 'excited', 'source']"
1,"['phone', 'sturdy', 'waterproof']"
0,"['not', 'impressed', 'would', 'not', 'recommend', 'item', 'anyone']"
0,"['complaint', 'standard', 'sound', 'volume', 'little', 'low', 'even', 'turned', '5', '5']"
1,"['thanks', 'amazon', 'thing', 'need', 'good', 'price']"
1,"['ended', 'sliding', 'edge', 'pant', 'back', 'pocket', 'instead']"
1,"['go', 'store', 'bought', 'new', 'nokia', 'phone', 'working', 'great']"
1,"['work', 'great']"
0,"['really', 'ugly']"
0,"['horrible', 'switch', '3', 'time']"
1,"['noise', 'shield', 'incrediable']"
0,"['no', 'real', 'improvement']"
1,"['razr', 'battery', 'good', 'buy']"
1,"['keep', 'good', 'work', 'amazon']"
0,"['refuse', 'refund', 'replace']"
0,"['unfortunately', 'easy', 'accidentally', 'activate', 'gentle', 'touch', 'button', 'accidentally', 'touch', 'phone', 'face', 'listening']"
0,"['basically', 'threw', 'money', 'window', 'nothing']"
1,"['great', 'case', 'price']"
0,"['took', 'one', 'drop', '6', 'inch', 'kitchen', 'counter', 'cracked', 'not', 'impressed', 'not', 'laughing']"
1,"['bluetooth', 'range', 'good', 'day', 'ago', 'left', 'phone', 'trunk', 'got', 'call', 'carried', 'conversation', 'without', 'hitch']"
1,"['small', 'sleek', 'impressive', 'looking', 'practical', 'setup', 'ample', 'storage', 'place']"
1,"['eargels', 'channel', 'sound', 'directly', 'ear', 'seem', 'increase', 'sound', 'volume', 'clarity']"
0,"['none', 'new', 'one', 'ever', 'quite', 'worked', 'properly']"
1,"['glad', 'purchased']"
0,"['missed', 'numerous', 'call', 'reason']"
0,"['perhaps', 'phone', 'defective', 'but', 'people', 'not', 'hear', 'use']"
0,"['don', 'buy', 'product']"
0,"['sucked', 'stuff', 'doe', 'not', 'work', 'phone']"
1,"['no', 'shifting', 'no', 'bubbling', 'no', 'peeling', 'not', 'even', 'scratch', 'nothing', 'couldn', 'happier', 'new', 'one', 'droid']"
0,"['worst', 'software', 'ever', 'used', 'could', 'give', 'zero', 'star', 'would']"
0,"['trying', 'make', 'call', 'exercise', 'frustration']"
0,"['case', 'flimsy', 'piece', 'plastic', 'ha', 'no', 'front', 'side', 'protection', 'whatsoever']"
1,"['jabra', 'earset', 'happy', 'but', 'sound', 'quality', 'especially', 'outgoing', 'better']"
1,"['love', 'camera', 'really', 'pretty', 'good', 'quality']"
1,"['thank', 'great', 'service']"
1,"['total', 'package']"
1,"['seller', 'understanding', 'patient', 'would', 'definitely', 'buy']"
0,"['give', 'wirefly', '1', 'star', 'contact', 'cingular', 'inform', 'practice']"
0,['aggravating']
1,"['great', 'product', 'price']"
1,"['purchased', 'family', 'friend', 'enjoy', 'clarity', 'ease', 'use']"
1,"['virgin', 'wireless', 'rock', 'doe', 'cheap', 'little', 'phone']"
0,"['none', 'work', 'just', 'don', 'buy']"
0,"['muddy', 'low', 'quality', 'sound', 'casing', 'around', 'wire', 'insert', 'poorly', 'super', 'glued', 'slid']"
0,"['please', 'dont', 'waste', 'money']"
1,"['quite', 'satisfied', 'purchase']"
0,"['looking', 'good', 'quality', 'motorola', 'headset', 'keep', 'looking', 'isn']"
0,"['yet', 'plantronincs', 'continues', 'use', 'flawed', 'charger', 'design']"
0,"['disapointing', 'result']"
0,"['cumbersome', 'design']"
1,"['great', 'new', 'packaged', 'nice', 'work', 'good', 'no', 'problem', 'came', 'less', 'time', 'expected']"
1,"['great', 'product']"
0,"['piece', 'crap']"
0,"['experience', 'terrible', 'fourth', 'bluetooth', 'headset', 'much', 'comfortable', 'last', 'jabra', 'hated']"
1,"['fix', 'problem']"
0,"['worst', 'ever']"
1,['happy']
1,"['no', 'trouble', 'accessing', 'internet', 'downloading', 'ringtones', 'performing', 'function']"
0,"['barely', 'ever', 'hear', 'constantly', 'saying']"
0,"['battery', 'life', 'highly', 'unacceptable']"
0,"['company', 'joke']"
1,"['doe', 'everything', 'description', 'said', 'would']"
0,"['due', 'happening', 'every', 'call', 'forced', 'stop', 'using', 'headset']"
1,"['work', 'great', 'car', 'charger', 'especially', 'not', 'plug', 'two', 'adapter', 'time']"
0,"['verizon', 'tech', 'support', 'walked', 'procedure', 'none', 'worked', 'ended', 'hard', 'set', 'wiping', 'data']"
0,"['voice', 'quality', 'signal', 'strength', 'dropped', 'call']"
1,"['play', 'louder', 'speaker', 'size', 'price', 'low', 'would', 'think', 'quality', 'lacking', 'however', 'not']"
1,"['better', 'expected']"
0,"['feel', 'poorly', 'constructed', 'menu', 'difficult', 'navigate', 'button', 'recessed', 'difficult', 'push']"
1,"['battery', 'holding', 'well']"
0,"['also', 'difficult', 'put', 'recommend', 'avoiding', 'product']"
0,"['used', 'two', 'day', 'wasn', 'always', 'easy', 'hear']"
0,"['got', 'car', 'charger', 'not', 'even', 'week', 'charger', 'broken', 'went', 'plug', 'started', 'smoking']"
0,"['sprint', 'terrible', 'customer', 'service']"
1,"['linked', 'phone', 'without', 'effort']"
1,['cool']
1,"['easy', 'use']"
1,"['better', 'new']"
0,"['possesed', 'get', 'junk', 'no', 'idea']"
0,"['piece', 'trash']"
1,"['pretty', 'good', 'product']"
1,"['great', 'phone']"
1,"['price', 'amazon', 'excellent', 'product', 'would', 'highly', 'recommend']"
1,"['research', 'development', 'division', 'obviously', 'know']"
0,"['real', 'killer', 'volume', 'course', 'breaking']"
1,"['phone', 'working', 'just', 'fine']"
1,"['happy', 'product']"
0,"['poor', 'construction']"
0,['infuriating']
1,"['overall', 'would', 'recommend', 'phone', 'new', 'walkman']"
0,"['sprint', 'charge', 'service']"
0,"['cheap', 'feel', 'look', 'just', 'cheap']"
1,"['fit', 'ear', 'well', 'comfortable']"
0,"['doesn', 'work', 'europe', 'asia']"
1,"['clipping', 'belt', 'deffinitely', 'make', 'feel', 'like', '50', 'cent', 'coming']"
1,"['like', 'design', 'look', 'jabra', 'behing', 'ear', 'headset', '5020', 'pretty', 'comfortible', 'wear', '24', 'hour', 'day', 'without', 'pain', 'ear']"
1,"['amazed', 'quick', 'arrival', 'two', 'original', 'lg', 'cell', 'phone', 'battery', 'fraction', 'price']"
0,"['worst', 'phone', 'samsung', 'crap', 'crappy', 'samsung', 'e715', 'worst', 'ever', 'seeen']"
0,"['charger', 'worked', 'week', 'completely', 'stopped', 'charging', 'phone']"
0,"['poor', 'product']"
0,"['however', 'needed', 'better', 'instruction']"
0,"['need', 'two', 'hand', 'operate', 'screen', 'software', 'interface', 'decade', 'old', 'not', 'compete', 'new', 'software', 'design']"
1,"['worked', 'well', 'paired', 'treo', '700w', 'skype', 'headset', 'pc', 'using', 'usb', 'bluetooth', 'transceiver']"
0,"['steer', 'clear', 'product', 'go', 'genuine', 'palm', 'replacementr', 'pen', 'come', 'three', 'pack']"
0,"['not', 'buy', 'not', 'buyit', 'suck']"
1,"['great', 'product', 'sure', 'beat', 'using', 'finger']"
0,"['plus', 'seriously', 'not', 'believe', 'worth', 'steep', 'price', 'point']"
1,"['case', 'tried', 'normally', 'fall', 'apart', 'month', 'but', 'one', 'seems', 'long', 'haul']"
0,"['dissapointing', 'performance']"
0,"['don', 'make', 'mistake', 'please', 'don', 'buy', 'phone']"
0,"['phone', 'might', 'well', 'worst', 'ever', 'brand']"
0,"['case', 'less', 'extra', 'originally', 'put', 'but', 'later', 'discarded', 'scratched', 'ear']"
1,"['recommend', 'igo', 'anyone', 'different', 'brand', 'cell', 'phone', 'mp3', 'player', 'family']"
0,"['don', 'bother', 'go', 'store']"
1,"['posted', 'detailed', 'comment', 'grey', 'black', 'phone', 'but', 'fire', 'red', 'great', 'color']"
1,"['not', 'problem', 'item', 'would', 'order', 'needed']"
0,"['get', 'pay', 'guess']"
1,"['not', 'software', 'great', 'job', 'could', 'also', 'make', 'ringtones', 'form', 'existing', 'cd', 'without', 'internet', 'connection']"
1,"['im', 'surprised', 'good', 'quality', 'car', 'charger', 'not', 'much', 'review']"
1,['fabulous']
0,"['however', 'bt', 'headset', 'currently', 'not', 'good', 'real', 'time', 'game', 'like', 'first', 'person', 'shooter', 'since', 'audio', 'delay', 'mess']"
1,"['used', 'bitpim', 'free', 'program', 'find', 'internet', 'transfer', 'data', 'phone', 'price', 'cable', 'excellent']"
0,"['disappointing', 'accessory', 'good', 'manufacturer']"
0,"['performed', 'awful', 'muffled', 'tinny', 'incoming', 'sound', 'severe', 'echo', 'end', 'call']"
1,"['wind', 'resistant']"
0,"['obviously', 'terrible', 'customer', 'service', 'get', 'pay']"
1,"['not', 'last', 'forever', 'but', 'not', 'overly', 'expensive', 'replace', 'easy', 'operate', 'sound', 'much', 'better', 'others', 'tried']"
0,"['contacted', 'company', 'told', 'although', 'unit', 'still', 'warranty', 'couldn', 'produce', 'receipt', 'luck']"
0,"['linksys', 'should', 'way', 'exchange', 'bad', 'phone', 'refurb', 'unit', 'something']"
1,"['phone', 'sturdy', 'nokia', 'bar', 'phone']"
1,"['great', 'phone']"
